ProblemType:	CARP
NumberNodes:	942
NumberEdges:	1263
DepotNodeNumber:	209
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
117	1798	172	169	88	1360	2
118	1799	18	7	180	111	1
119	1854	173	174	269	680	1
120	1855	67	175	270	4256	41
121	1856	175	174	10	0	0
122	1858	177	178	104	0	0
123	1860	179	180	283	0	0
124	1861	180	177	105	0	0
125	1863	180	178	6	0	0
126	1864	179	181	6	0	0
127	1916	160	182	106	1190	2
128	1919	183	184	44	1870	4
129	1920	185	186	135	6300	49
130	1921	187	188	98	4040	8
131	1922	189	190	42	0	0
132	1923	191	192	81	4055	27
133	1924	193	194	117	1394	9
134	1925	195	196	112	17906	25
135	1926	197	198	85	2040	4
136	1927	195	199	62	0	0
137	1928	200	201	142	3625	56
138	1930	202	200	74	1360	2
139	1931	203	204	78	3841	10
140	1932	205	206	32	680	1
141	1933	207	208	40	493	4
142	1934	209	210	33	2312	5
143	1935	211	212	38	553	5
144	1936	211	213	44	3713	14
145	1937	214	215	51	4616	26
146	1938	216	109	104	0	0
147	1939	153	217	55	0	0
148	1941	219	220	145	3958	16
149	1942	221	222	155	4964	18
150	1943	223	224	40	0	0
151	2099	225	226	42	0	0
152	2100	64	138	196	1131	3
153	2210	7	169	14	0	0
154	2211	171	24	12	0	0
155	2212	169	171	15	0	0
156	2213	24	7	15	0	0
157	2214	166	172	89	111	1
158	2215	6	172	11	0	0
159	2237	227	228	71	4080	8
160	2238	228	229	13	0	0
161	2333	24	165	84	204	1
162	2350	60	196	134	3086	6
163	2351	224	230	62	6800	1
164	2353	231	232	140	10855	27
165	2354	233	234	64	527	3
166	2355	234	235	367	4990	28
167	2356	236	237	137	3516	65
168	2357	236	238	69	3560	8
169	2358	239	240	33	1769	10
170	2359	47	241	199	3933	26
171	2360	241	242	316	12353	35
172	2361	243	244	45	0	0
173	2362	232	245	82	2908	18
174	2363	245	246	273	5770	55
175	2364	246	247	46	850	2
176	2365	248	36	57	612	3
177	2505	251	252	43	961	6
178	2506	253	254	150	2652	16
179	2507	255	253	113	1896	11
180	2508	256	257	112	1233	6
181	2509	257	251	91	1556	8
182	2510	258	259	87	3647	35
183	2511	260	261	59	3735	13
184	2512	261	262	67	3693	20
185	2590	263	210	70	3800	11
186	2591	264	263	31	4080	8
187	2595	1	265	10	0	0
188	2600	266	267	145	0	0
189	2601	268	267	143	0	0
190	2602	267	269	213	4214	32
191	2672	270	271	160	5347	29
192	2673	271	272	39	3934	20
193	2674	273	274	42	1165	4
194	2675	237	216	11	0	0
195	2878	275	276	69	493	4
196	2879	277	275	16	0	0
197	2880	278	277	70	663	3
198	2881	279	277	88	799	5
199	2882	275	280	47	111	1
200	2883	281	278	201	2542	16
201	2884	280	282	135	2448	13
202	2885	280	283	51	408	2
203	2886	283	284	53	0	0
204	2887	278	283	18	0	0
205	2896	285	286	90	162	1
206	2897	286	287	210	3960	38
207	2898	288	287	96	3706	15
208	2899	288	289	39	1811	4
209	2900	289	290	125	825	3
210	2901	289	291	369	3749	25
211	3034	269	292	157	4196	14
212	3035	293	294	62	162	1
213	3036	179	294	167	0	0
214	3042	52	295	71	1981	6
215	3142	296	297	3	0	0
216	3170	298	299	30	2040	4
217	3171	300	298	32	0	0
218	3172	127	301	37	0	0
219	3173	302	303	58	3672	8
220	3174	303	127	57	528	3
221	3175	304	305	36	0	0
222	3176	306	304	37	0	0
223	3179	307	302	36	0	0
224	3180	127	302	7	0	0
225	3181	300	299	12	0	0
226	3182	299	306	8	0	0
227	3268	82	308	102	0	0
228	3273	309	310	65	4355	17
229	3274	311	84	75	5083	10
230	3292	312	288	66	5967	9
231	3293	313	312	92	4334	32
232	3294	312	314	420	10878	50
233	3295	313	315	491	6882	65
234	3296	285	313	49	3562	14
235	3297	316	285	39	4201	19
236	3298	317	318	50	859	6
237	3299	319	320	139	1870	12
238	3300	321	322	15	0	0
239	3301	323	321	135	2125	12
240	3302	324	323	42	519	3
241	3303	320	323	106	1173	7
242	3304	320	325	222	2924	19
243	3305	319	326	114	1352	7
244	3306	327	328	129	2499	16
245	3307	326	329	39	629	4
246	3308	326	330	44	0	0
247	3309	330	331	53	519	3
248	3310	330	328	18	111	1
249	3313	331	325	70	1156	4
250	3320	332	333	39	1360	2
251	3321	334	332	72	4186	15
252	3325	335	334	26	0	0
253	3327	336	332	153	4890	27
254	3330	337	338	191	2882	19
255	3331	337	333	80	1955	7
256	3332	322	337	119	1964	7
257	3333	322	336	137	2933	14
258	3421	212	339	92	4093	25
259	3529	265	340	334	4143	45
260	3554	306	305	6	0	0
261	3555	305	307	7	0	0
262	3556	307	301	8	0	0
263	3789	314	291	107	0	0
264	3791	290	341	96	1063	7
265	3792	290	327	224	6616	24
266	3793	342	343	207	3910	21
267	3799	342	344	106	2797	10
268	3800	341	342	42	366	2
269	3801	341	345	202	2729	13
270	3910	346	347	27	162	1
271	3922	348	349	26	0	0
272	3923	175	350	145	4723	19
273	3924	3	348	26	0	0
274	3926	351	352	54	0	0
275	3927	352	353	60	0	0
276	3928	354	355	69	204	1
277	3929	356	357	96	3862	30
278	3930	358	359	85	791	2
279	3931	360	358	116	162	1
280	3943	361	362	53	646	4
281	3944	363	361	53	3695	10
282	3970	346	364	50	434	3
283	3982	349	365	56	3748	3
284	3983	348	366	56	3740	1
285	3984	367	350	33	1360	2
286	3985	3	368	57	3740	1
287	3987	369	351	122	3614	20
288	3988	352	370	62	1360	2
289	3989	354	371	87	3682	13
290	3990	359	372	18	4201	8
291	3991	358	373	72	3793	10
292	3992	374	375	219	111	1
293	4233	66	173	346	680	1
294	4234	258	376	63	3436	14
295	4235	377	258	56	3733	26
296	4236	151	378	335	6054	37
297	4237	379	118	157	4429	15
298	4238	380	121	71	842	5
299	4239	381	380	73	833	3
300	4264	382	383	73	272	2
301	4265	378	384	77	1658	10
302	4267	385	386	133	2652	6
303	4268	186	135	129	442	4
304	4269	78	387	50	1394	9
305	4270	388	123	141	4987	27
306	4271	389	91	49	970	6
307	4272	156	389	97	3466	32
308	4274	273	155	41	0	0
309	4275	274	363	35	1641	4
310	4276	390	273	116	3247	11
311	4278	391	392	83	0	0
312	4279	393	394	62	910	4
313	4280	191	395	3	0	0
314	4281	396	397	33	4122	20
315	4282	398	396	27	3899	39
316	4283	399	398	52	13541	13
317	4284	400	401	67	3882	9
318	4285	226	218	42	1360	2
319	4381	171	167	110	2720	4
320	4401	198	399	58	680	1
321	4402	198	402	16	2601	6
322	4403	61	197	61	3547	12
323	4404	211	202	100	162	1
324	4405	60	213	37	1020	2
325	4406	403	404	80	2933	10
326	4407	405	406	223	5445	56
327	4408	217	407	102	4238	34
328	4409	408	214	48	2652	24
329	4410	209	213	29	1802	9
330	4411	210	212	75	4471	32
331	4412	215	409	25	825	7
332	4413	410	411	56	1360	2
333	4414	410	412	81	0	0
334	4415	413	75	90	0	0
335	4416	223	231	173	7805	48
336	4417	224	413	198	7600	2
337	4418	414	187	68	27133	38
338	4419	73	414	142	1522	3
339	4420	216	71	184	680	1
340	4422	240	415	185	4174	11
341	4424	416	417	153	0	0
342	4425	44	418	67	3652	8
343	4491	419	223	17	434	3
344	4493	420	248	267	4876	33
345	4628	315	314	116	3757	14
346	4682	421	422	120	2066	12
347	4683	383	125	121	2100	12
348	4684	384	303	96	2576	15
349	4686	423	424	68	3611	49
350	4687	362	389	138	16513	50
351	4688	425	426	65	0	0
352	4962	427	428	13	111	1
353	4964	20	193	27	502	2
354	4992	134	132	24	0	0
355	4993	144	429	25	340	1
356	4994	150	388	92	3366	21
357	4995	430	431	239	5293	43
358	4996	432	433	102	1437	6
359	4997	434	435	151	0	0
360	4998	436	437	258	0	0
361	4999	438	439	216	0	0
362	5063	298	440	85	1224	8
363	5064	440	441	117	893	5
364	5065	441	161	273	4893	34
365	5121	442	443	61	2210	4
366	5169	200	73	272	4080	6
367	5170	400	196	81	0	0
368	5171	201	444	63	1700	4
369	5174	241	445	162	8316	8
370	5175	406	419	196	3264	19
371	5176	242	446	332	3485	8
372	5263	447	22	205	3247	17
373	5264	448	449	41	3400	5
374	5265	245	449	40	0	0
375	5266	448	450	97	680	2
376	5267	450	451	252	6673	34
377	5268	452	453	140	2720	4
378	5269	180	436	186	0	0
379	5271	454	455	108	1360	2
380	5272	456	455	36	0	0
381	5273	181	439	158	0	0
382	5274	457	293	46	1360	2
383	5276	293	458	155	340	1
384	5277	105	459	219	0	0
385	5279	458	296	66	162	1
386	5281	460	181	65	0	0
387	5296	461	447	114	2236	12
388	5297	462	461	108	1632	10
389	5298	295	124	440	4624	48
390	5299	380	463	149	4318	17
391	5300	463	464	158	5381	20
392	5301	463	465	86	646	4
393	5302	465	466	200	3553	18
394	5303	466	88	11	0	0
395	5304	464	13	171	3877	30
396	5305	467	464	90	850	2
397	5306	464	466	94	1836	6
398	5307	89	468	79	1020	2
399	5308	468	469	252	4074	33
400	5309	465	470	89	408	2
401	5356	471	472	117	1989	13
402	5369	29	26	34	0	0
403	5370	473	474	110	2865	13
404	5371	441	473	98	1165	7
405	5372	473	161	362	3613	36
406	5373	475	161	111	1292	9
407	5374	476	475	226	4361	22
408	5375	477	476	74	918	7
409	5376	477	478	180	2839	17
410	5377	479	478	74	927	5
411	5378	480	479	144	1904	12
412	5379	481	480	80	1335	9
413	5380	481	482	125	1683	10
414	5381	483	482	83	323	2
415	5382	468	483	127	3154	11
416	5383	25	440	182	1675	11
417	5384	476	441	33	0	0
418	5385	484	460	166	510	1
419	5386	178	181	285	0	0
420	5387	436	485	280	0	0
421	5388	435	177	101	0	0
422	5389	486	487	110	3565	8
423	5390	488	80	29	3894	8
424	5391	176	489	99	3905	19
425	5392	176	490	115	3537	22
426	5393	489	491	74	1870	3
427	5394	492	489	149	3819	12
428	5395	311	493	243	3799	32
429	5396	494	495	18	323	2
430	5397	495	493	103	0	0
431	5398	308	261	132	5780	24
432	5399	490	496	100	4222	10
433	5400	497	498	25	1003	4
434	5402	498	499	26	2270	8
435	5403	500	501	123	4055	10
436	5404	502	500	82	2967	9
437	5405	503	500	27	0	0
438	5407	504	497	80	1080	7
439	5408	504	503	54	1224	3
440	5409	496	504	84	1496	5
441	5410	260	505	96	4477	16
442	5420	506	471	168	3468	20
443	5423	435	507	155	0	0
444	5424	508	507	177	6035	24
445	5425	509	508	41	689	4
446	5426	347	509	172	4905	21
447	5428	510	508	57	2185	14
448	5429	511	347	74	2006	6
449	5430	511	506	120	1547	10
450	5439	478	475	83	1292	7
451	5440	482	479	84	527	3
452	5441	480	477	73	927	7
453	5442	468	481	83	544	4
454	5443	16	468	113	706	5
455	5444	483	512	54	3928	10
456	5445	470	16	108	1734	10
457	5446	122	470	149	2916	16
458	5447	126	25	165	2712	15
459	5465	513	514	197	2763	17
460	5466	515	516	197	3010	18
461	5467	422	517	112	0	0
462	5468	518	519	46	867	6
463	5469	520	521	110	2856	13
464	5470	521	522	90	4169	16
465	5471	523	524	95	2729	10
466	5472	525	526	96	4080	6
467	5473	526	527	98	3664	16
468	5474	526	518	92	1666	9
469	5475	505	526	133	3792	15
470	5476	505	528	79	3384	19
471	5477	520	523	102	2338	8
472	5478	529	523	97	1530	12
473	5479	529	530	121	4915	11
474	5480	531	529	97	1173	8
475	5481	531	532	31	4345	10
476	5482	532	533	115	5562	24
477	5483	532	319	353	4191	42
478	5484	522	531	56	3332	7
479	5485	518	521	54	1930	5
480	5486	502	534	51	2695	11
481	5487	535	502	125	3461	10
482	5488	524	536	157	4871	16
483	5489	524	530	88	3273	9
484	5490	530	533	101	2720	5
485	5491	530	536	218	5216	32
486	5492	533	320	306	4115	35
487	5493	533	537	116	5698	19
488	5494	537	538	84	4624	11
489	5527	539	422	195	2856	18
490	5528	115	256	197	2414	12
491	5529	256	539	190	5857	26
492	5530	257	515	189	1870	12
493	5531	21	257	244	2389	11
494	5532	540	421	186	1046	6
495	5533	541	421	155	3928	13
496	5534	117	542	167	4055	12
497	5535	542	541	194	2644	13
498	5840	543	544	168	4395	19
499	5841	545	543	119	1743	9
500	5843	546	547	49	1496	5
501	5844	547	545	53	859	6
502	5845	548	546	48	332	3
503	5846	548	549	39	204	1
504	5847	550	10	108	2091	9
505	5848	253	550	190	5347	19
506	5849	551	549	110	1207	7
507	5851	8	551	101	774	4
508	5993	552	553	19	272	2
509	5994	553	554	101	1522	11
510	5995	555	556	99	1870	12
511	5996	556	557	59	1114	7
512	5998	403	558	62	10183	20
513	5999	558	559	31	995	4
514	6002	147	560	208	3230	5
515	6003	141	561	64	4068	29
516	6004	93	149	107	3656	20
517	6005	148	149	193	1870	3
518	6006	362	562	246	5828	53
519	6007	153	93	216	7140	38
520	6008	561	138	98	3400	2
521	6009	563	561	56	221	2
522	6010	564	565	130	0	0
523	6011	156	566	77	7604	43
524	6012	567	568	84	2720	4
525	6013	569	270	31	825	3
526	6014	564	570	258	4467	20
527	6015	571	570	141	3936	14
528	6016	270	572	52	4083	20
529	6017	271	562	52	1182	3
530	6018	573	569	74	1633	4
531	6019	574	575	357	3988	48
532	6020	527	574	94	3783	12
533	6021	576	527	78	2738	12
534	6022	577	316	80	4970	30
535	6023	316	578	330	7653	45
536	6024	578	317	57	323	2
537	6025	579	317	132	6299	24
538	6026	580	579	201	6797	32
539	6027	580	577	23	1522	4
540	6028	525	580	96	5041	16
541	6029	525	581	226	4866	39
542	6030	581	579	89	1224	4
543	6031	527	286	131	3919	21
544	6032	574	522	76	4165	21
545	6127	582	583	236	6933	25
546	6128	562	584	66	1020	2
547	6129	582	584	50	0	0
548	6130	583	585	55	1463	10
549	6131	586	585	58	3619	18
550	6132	587	588	127	4067	49
551	6133	587	589	64	2610	7
552	6134	431	590	251	7299	85
553	6135	590	583	37	783	5
554	6136	431	591	98	1148	7
555	6137	431	587	157	5480	24
556	6138	591	573	17	0	0
557	6139	592	159	49	1658	10
558	6140	593	159	62	2720	4
559	6141	593	594	117	3857	18
560	6142	585	592	308	3731	79
561	6143	595	592	117	3803	12
562	6144	596	586	59	3686	18
563	6145	586	426	124	3634	18
564	6146	596	425	110	3525	18
565	6147	597	598	211	3332	20
566	6148	599	595	76	3574	17
567	6149	425	600	98	3671	37
568	6150	426	601	160	4114	31
569	6151	602	588	176	4137	14
570	6152	603	604	148	4610	49
571	6153	604	605	106	4250	7
572	6154	605	606	37	8188	2
573	6182	279	276	151	1564	10
574	6183	607	608	72	680	4
575	6184	609	610	82	111	1
576	6185	610	611	17	0	0
577	6186	610	612	100	340	1
578	6226	613	435	396	0	0
579	6228	614	615	23	0	0
580	6241	604	597	147	3877	36
581	6242	616	596	65	4135	13
582	6243	603	588	28	1870	3
583	6244	597	599	78	1530	3
584	6245	597	617	209	13545	27
585	6246	599	182	240	2720	4
586	6249	617	392	110	612	3
587	6250	617	618	238	3239	18
588	6251	619	392	273	3603	12
589	6252	620	391	98	162	1
590	6253	620	621	90	4922	43
591	6255	394	622	132	1573	9
592	6257	623	137	234	8070	59
593	6258	624	625	163	6526	52
594	6336	623	624	67	2270	16
595	6337	624	626	62	1896	10
596	6338	626	627	84	2346	9
597	6339	626	628	166	6942	75
598	6340	629	185	61	2720	4
599	6341	630	626	153	4934	43
600	6342	631	623	100	5384	32
601	6343	632	631	78	3953	16
602	6344	630	631	120	4870	46
603	6345	186	623	108	1190	8
604	6346	192	630	181	4344	37
605	6347	190	630	82	3009	10
606	6348	103	225	12	408	2
607	6349	104	633	72	1131	3
608	6350	201	634	105	4015	30
609	6351	634	414	85	3562	20
610	6352	634	635	47	4007	11
611	6371	636	637	93	4123	38
612	6372	636	638	140	3769	26
613	6373	628	639	84	3602	12
614	6374	625	628	64	774	4
615	6375	640	641	87	680	2
616	6376	642	643	85	4854	22
617	6377	643	636	81	3740	6
618	6378	642	644	48	2083	7
619	6379	640	642	81	3511	24
620	6380	628	640	106	4066	53
621	6381	645	627	115	4316	13
622	6382	637	646	129	4191	24
623	6383	647	637	122	3400	5
624	6384	648	649	133	4242	23
625	6385	646	650	118	0	0
626	6386	651	648	133	0	0
627	6387	651	652	101	850	2
628	6388	645	651	151	800	5
629	6389	645	653	98	323	2
630	6390	650	654	324	4674	36
631	6464	655	34	56	1522	7
632	6465	656	657	5	0	0
633	6466	559	658	96	2771	8
634	6467	658	659	20	1700	3
635	6470	430	99	99	1352	10
636	6471	655	412	51	1020	2
637	6472	660	655	14	0	0
638	6473	229	660	83	4184	18
639	6474	660	403	131	4487	46
640	6475	412	661	68	2083	13
641	6476	411	229	6	0	0
642	6477	96	100	122	4703	36
643	6478	99	96	74	4718	21
644	6479	662	663	276	8041	40
645	6480	663	602	63	3594	13
646	6481	663	221	88	11728	22
647	6482	77	663	68	4211	9
648	6483	664	598	107	799	5
649	6484	605	664	102	4307	14
650	6485	221	664	96	4774	18
651	6525	665	666	44	162	1
652	6526	554	666	116	1250	9
653	6527	667	554	327	4358	32
654	6528	608	552	288	3813	27
655	6529	608	668	346	6275	28
656	6530	668	552	160	2763	17
657	6533	472	557	76	935	5
658	6535	555	472	210	3579	24
659	6538	654	668	126	1581	10
660	6574	669	662	26	434	3
661	6575	598	618	261	3324	22
662	6576	100	670	46	0	0
663	6578	670	669	77	2661	9
664	6579	671	75	30	1131	3
665	6581	672	231	38	0	0
666	6582	231	671	138	4981	24
667	6583	232	234	79	527	3
668	6587	619	55	109	0	0
669	6588	618	56	72	493	4
670	6589	57	673	173	0	0
671	6590	246	235	75	315	2
672	6591	674	675	75	1071	7
673	6592	235	674	57	485	3
674	6593	674	673	108	995	4
675	6612	676	555	81	1896	12
676	6613	677	676	133	1828	10
677	6614	676	506	152	1717	11
678	6615	678	511	96	5925	10
679	6616	677	615	232	1760	9
680	6617	677	678	120	2873	13
681	6618	678	614	187	5201	33
682	6619	507	615	103	0	0
683	6620	654	677	69	2125	7
684	6656	679	680	120	1326	8
685	6657	549	679	201	2482	13
686	6675	681	460	186	4086	12
687	6676	438	681	227	1870	3
688	6677	681	682	266	408	2
689	6678	683	682	98	0	0
690	6679	684	375	333	0	0
691	6680	434	683	121	0	0
692	6682	685	686	336	2210	4
693	6683	687	685	73	3400	6
694	6684	685	490	172	1862	4
695	6685	688	687	12	0	0
696	6686	688	689	129	4171	14
697	6687	416	690	14	0	0
698	6688	691	688	189	4843	24
699	6689	692	693	71	3796	17
700	6690	689	693	85	2032	7
701	6691	689	176	142	3528	16
702	6692	242	694	64	0	0
703	6693	695	242	183	3784	16
704	6694	686	695	5	0	0
705	6695	686	503	155	5117	23
706	6696	695	696	76	3638	20
707	6697	696	697	58	536	4
708	6698	698	699	65	1930	6
709	6727	700	701	103	1071	7
710	6728	701	702	87	1105	7
711	6729	701	12	95	434	3
712	6730	703	547	63	162	1
713	6731	548	704	122	2669	13
714	6732	705	706	50	1148	9
715	6733	705	707	60	2380	6
716	6734	708	709	23	0	0
717	6735	709	710	32	111	1
718	6736	243	453	217	3461	15
719	6737	243	672	229	4787	21
720	6738	419	711	33	272	2
721	6739	712	453	150	3910	16
722	6740	672	712	14	0	0
723	6741	712	713	67	0	0
724	6742	713	452	69	4080	6
725	6743	452	448	138	3432	9
726	6787	254	700	174	2567	15
727	6788	255	714	133	1768	12
728	6789	715	255	232	3443	27
729	6790	10	716	124	1207	7
730	6791	12	717	75	451	2
731	6792	252	513	190	2601	16
732	6793	19	251	276	2856	16
733	6794	20	718	310	4405	34
734	6795	252	718	44	774	4
735	6796	718	253	95	2746	14
736	6797	22	19	6	0	0
737	6828	4	719	133	1301	3
738	6829	4	720	71	0	0
739	6831	643	721	167	3979	12
740	6832	722	721	195	5126	15
741	6833	723	724	171	3609	45
742	6834	725	723	61	2848	9
743	6854	726	667	109	2253	11
744	6856	727	607	70	1700	3
745	6857	728	729	28	162	1
746	6858	729	730	118	2567	7
747	6860	667	284	148	3196	11
748	7087	116	259	119	2805	19
749	7088	259	540	202	4498	13
750	7089	259	542	123	2312	9
751	7090	381	731	133	2423	15
752	7091	732	51	45	842	5
753	7092	118	733	147	4286	14
754	7093	733	119	118	1734	10
755	7094	734	733	82	1938	5
756	7095	735	736	189	5249	63
757	7096	736	737	84	3695	12
758	7097	150	737	206	7409	67
759	7098	738	739	202	6095	20
760	7099	734	740	184	6408	28
761	7100	740	741	77	2857	14
762	7101	737	741	163	6643	55
763	7102	737	742	91	1760	5
764	7103	388	742	206	5185	54
765	7104	742	116	104	4089	12
766	7105	742	743	166	6225	66
767	7106	741	743	91	4619	11
768	7107	743	117	103	4743	11
769	7108	119	378	84	842	5
770	7109	378	744	43	162	1
771	7110	384	745	144	3575	19
772	7111	746	747	82	1377	9
773	7112	748	746	260	5789	29
774	7113	749	747	222	4344	26
775	7114	750	751	88	893	5
776	7115	537	323	314	5886	34
777	7116	752	321	184	2278	9
778	7117	538	752	80	3944	7
779	7118	752	753	181	4850	18
780	7119	754	753	81	3698	12
781	7120	755	754	56	162	1
782	7121	756	755	132	5100	17
783	7122	757	756	120	4841	15
784	7123	757	535	82	2686	9
785	7124	536	535	78	3638	8
786	7125	756	758	140	4641	19
787	7126	758	754	173	6120	33
788	7127	707	755	124	1556	10
789	7128	755	86	83	1751	8
790	7129	759	760	81	748	5
791	7130	710	761	216	3188	15
792	7131	710	759	112	2117	11
793	7132	698	707	55	2576	6
794	7133	696	757	74	5143	18
795	7134	757	698	106	4140	12
796	7135	758	538	10	0	0
797	7136	753	762	107	10750	11
798	7137	762	336	152	5372	21
799	7138	762	763	80	901	3
800	7139	763	764	98	1777	12
801	7140	765	766	63	1420	8
802	7141	766	767	143	2618	17
803	7142	768	767	158	1556	10
804	7143	769	335	102	2797	13
805	7144	763	768	87	808	6
806	7146	2	0	107	0	0
807	7151	770	771	289	204	1
808	7152	770	351	101	2380	4
809	7196	772	773	72	3695	17
810	7197	773	128	115	9668	12
811	7198	745	773	101	9180	7
812	7199	772	751	6	0	0
813	7200	747	772	89	1632	8
814	7201	119	382	8	0	0
815	7202	774	128	96	0	0
816	7203	27	775	119	1522	11
817	7204	776	27	119	1573	9
818	7205	776	777	80	111	1
819	7206	777	778	232	2967	19
820	7207	778	775	84	570	3
821	7208	778	779	5	0	0
822	7209	780	779	191	2100	14
823	7212	781	780	92	706	5
824	7213	593	782	262	4043	13
825	7214	781	783	100	1114	7
826	7215	781	784	242	7724	34
827	7217	783	785	75	1182	8
828	7218	785	620	275	4172	43
829	7219	785	786	70	740	5
830	7221	621	786	315	2873	21
831	7223	766	787	25	672	2
832	7224	788	765	61	1445	10
833	7225	789	765	93	1505	8
834	7226	761	789	14	0	0
835	7227	789	790	276	7174	29
836	7228	397	791	47	408	2
837	7231	487	454	73	0	0
838	7237	792	793	151	1020	2
839	7239	296	311	144	3698	15
840	7245	353	354	38	0	0
841	7246	794	355	115	3853	9
842	7247	360	355	223	4722	29
843	7248	360	357	11	111	1
844	7249	795	796	116	4335	17
845	7250	609	722	104	0	0
846	7251	5	722	76	0	0
847	7252	771	5	136	111	1
848	7253	723	796	110	3522	40
849	7254	356	794	195	3995	15
850	7255	724	794	171	8364	4
851	7256	797	723	151	4200	14
852	7257	798	640	134	4777	29
853	7258	625	799	137	5485	33
854	7259	359	771	109	1530	3
855	7260	642	795	60	162	1
856	7322	775	800	83	969	7
857	7325	134	724	194	3908	30
858	7326	136	134	133	4170	28
859	7327	144	66	179	5239	67
860	7328	801	802	23	0	0
861	7329	803	801	57	0	0
862	7330	803	804	184	502	2
863	7331	429	801	161	4049	49
864	7332	423	803	78	0	0
865	7333	805	423	122	13169	18
866	7334	142	805	136	0	0
867	7335	806	805	103	4202	16
868	7336	581	807	245	15054	42
869	7337	485	437	74	1020	2
870	7340	808	809	111	111	1
871	7341	810	808	68	162	1
872	7343	578	309	201	4038	22
873	7344	297	792	220	1360	3
874	7345	792	810	64	0	0
875	7348	811	812	104	162	1
876	7351	809	813	129	3230	5
877	7352	522	814	371	4560	43
