ProblemType:	CARP
NumberNodes:	1743
NumberEdges:	2296
DepotNodeNumber:	1290
NumberOfFractions:	1
NumberOfIntervalsForFraction	Paper	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
148	1672	342	343	776	0	0
149	1690	8	243	154	0	0
150	1698	346	347	509	0	0
151	1704	348	65	992	0	0
152	1711	349	350	87	102	1
153	1712	350	301	57	0	0
154	1726	352	353	251	102	1
155	1738	356	357	1196	102	1
156	1745	358	264	792	0	0
157	1752	324	338	655	0	0
158	1757	273	269	311	0	0
159	1774	360	361	43	0	0
160	1775	362	363	47	102	1
161	1778	364	365	15	510	2
162	1805	367	368	50	1810	12
163	1817	369	370	75	0	0
164	1823	319	316	173	0	0
165	1836	328	300	62	0	0
166	1837	328	301	51	0	0
167	1838	372	327	105	255	1
168	1839	327	302	52	0	0
169	1877	203	373	22	0	0
170	1880	374	203	25	0	0
171	1914	379	380	2115	0	0
172	1950	377	381	61	204	2
173	1993	386	387	11	408	4
174	1997	388	389	50	0	0
175	1998	389	390	43	255	1
176	1999	389	391	67	0	0
177	2019	71	392	60	204	2
178	2020	392	393	109	0	0
179	2021	394	367	8	0	0
180	2022	367	395	33	0	0
181	2026	397	398	322	0	0
182	2039	297	404	32	0	0
183	2061	407	151	30	0	0
184	2099	51	251	663	0	0
185	2109	417	418	49	0	0
186	2112	419	44	64	0	0
187	2117	421	422	75	255	1
188	2118	422	423	34	0	0
189	2120	424	137	104	510	2
190	2146	427	428	95	0	0
191	2150	429	430	973	0	0
192	2155	431	427	239	0	0
193	2165	432	433	33	255	1
194	2197	279	434	94	102	1
195	2201	435	436	611	0	0
196	2202	435	437	33	0	0
197	2203	437	438	99	0	0
198	2204	437	439	33	0	0
199	2205	439	440	99	0	0
200	2206	439	435	62	0	0
201	2213	407	408	72	0	0
202	2220	322	441	1375	0	0
203	2225	442	207	723	0	0
204	2231	145	415	10	0	0
205	2258	357	197	234	0	0
206	2299	444	445	111	1020	4
207	2301	446	447	84	2040	4
208	2324	247	398	191	0	0
209	2349	256	449	116	0	0
210	2358	451	452	107	0	0
211	2363	453	454	50	102	1
212	2380	231	321	187	255	1
213	2393	455	456	142	255	1
214	2420	454	458	44	0	0
215	2428	461	295	152	0	0
216	2430	462	461	99	0	0
217	2431	462	295	151	0	0
218	2457	465	466	20	0	0
219	2458	467	468	17	0	0
220	2459	468	469	205	0	0
221	2460	469	470	271	0	0
222	2461	471	472	269	0	0
223	2462	471	473	15	0	0
224	2470	474	476	8	0	0
225	2486	477	478	149	0	0
226	2488	479	480	193	0	0
227	2489	480	478	60	0	0
228	2492	477	479	224	0	0
229	2499	481	482	104	255	1
230	2507	483	223	128	510	2
231	2510	485	486	11	102	1
232	2517	488	485	329	0	0
233	2519	489	490	649	0	0
234	2523	489	208	445	0	0
235	2524	492	493	1287	0	0
236	2525	492	494	43	0	0
237	2534	498	499	20	510	2
238	2535	499	500	36	0	0
239	2536	483	501	143	0	0
240	2537	502	442	62	0	0
241	2544	503	504	87	510	2
242	2561	507	239	7	0	0
243	2570	509	510	1849	0	0
244	2597	516	518	188	0	0
245	2608	519	520	560	510	2
246	2609	519	156	19	0	0
247	2614	512	513	28	0	0
248	2615	521	522	184	0	0
249	2617	523	524	370	0	0
250	2624	525	518	106	0	0
251	2629	526	527	21	510	2
252	2630	527	528	52	0	0
253	2631	528	525	66	0	0
254	2632	527	529	247	0	0
255	2638	530	531	22	0	0
256	2639	532	531	74	0	0
257	2640	531	525	161	255	1
258	2641	525	533	200	0	0
259	2653	292	535	262	0	0
260	2655	179	537	18	0	0
261	2660	493	539	239	0	0
262	2662	540	541	356	0	0
263	2666	484	542	86	0	0
264	2682	546	111	8	0	0
265	2684	547	548	60	0	0
266	2686	549	522	53	0	0
267	2687	522	112	37	0	0
268	2688	521	549	153	0	0
269	2698	550	209	22	0	0
270	2699	209	551	79	0	0
271	2714	553	554	515	0	0
272	2722	555	556	705	0	0
273	2738	558	559	104	102	1
274	2739	560	561	120	0	0
275	2740	561	562	30	0	0
276	2741	562	559	40	0	0
277	2762	563	540	121	102	1
278	2766	564	565	55	357	2
279	2767	565	560	62	0	0
280	2769	565	566	140	510	2
281	2774	567	568	37	0	0
282	2775	568	569	33	0	0
283	2776	569	570	217	0	0
284	2777	570	571	120	765	3
285	2779	572	573	66	0	0
286	2780	573	574	125	0	0
287	2781	575	576	92	255	1
288	2782	576	577	220	0	0
289	2783	577	578	440	0	0
290	2785	567	579	46	0	0
291	2786	579	572	63	0	0
292	2787	572	344	105	0	0
293	2788	573	580	117	0	0
294	2789	558	581	96	0	0
295	2790	577	582	42	0	0
296	2802	584	585	11	0	0
297	2803	585	586	95	255	1
298	2804	586	587	75	0	0
299	2806	587	588	42	0	0
300	2807	588	589	143	0	0
301	2823	592	593	98	0	0
302	2824	334	405	517	0	0
303	2830	594	595	93	0	0
304	2837	596	597	102	0	0
305	2838	597	598	77	0	0
306	2839	598	599	92	0	0
307	2844	600	108	45	510	2
308	2850	601	602	46	510	2
309	2857	603	604	132	102	1
310	2867	109	605	657	0	0
311	2868	606	262	448	0	0
312	2875	607	608	162	0	0
313	2880	609	610	27	255	1
314	2885	608	612	39	0	0
315	2888	611	608	21	0	0
316	2891	613	240	76	0	0
317	2892	240	614	39	0	0
318	2893	614	263	68	0	0
319	2898	615	612	32	0	0
320	2903	616	617	636	0	0
321	2929	618	619	92	0	0
322	2930	618	620	67	0	0
323	2934	621	622	77	306	3
324	2940	624	28	102	0	0
325	2943	254	625	155	255	1
326	2948	627	628	9	0	0
327	2954	100	629	47	357	2
328	2955	629	624	50	204	2
329	2956	624	29	55	0	0
330	2960	99	605	42	0	0
331	2961	605	625	67	0	0
332	2962	625	125	216	0	0
333	2965	129	254	58	0	0
334	2967	630	631	120	255	1
335	2968	632	633	102	255	1
336	2972	635	591	53	0	0
337	2973	631	633	114	0	0
338	2974	636	637	28	0	0
339	2975	637	583	22	0	0
340	2976	583	638	28	0	0
341	2977	638	636	22	0	0
342	2978	639	640	36	0	0
343	2986	641	642	161	306	3
344	2988	593	643	303	0	0
345	3002	644	645	237	0	0
346	3004	646	647	26	0	0
347	3007	649	98	64	0	0
348	3008	650	651	107	255	1
349	3009	651	652	61	0	0
350	3010	653	654	21	255	1
351	3011	632	630	87	255	1
352	3012	635	655	8	0	0
353	3017	648	645	68	0	0
354	3023	657	658	28	0	0
355	3024	658	646	99	0	0
356	3029	659	660	170	255	1
357	3032	661	382	158	0	0
358	3033	382	649	217	0	0
359	3034	657	593	263	0	0
360	3040	662	594	26	0	0
361	3041	594	643	67	0	0
362	3044	595	663	64	510	2
363	3059	666	667	432	0	0
364	3060	667	668	730	0	0
365	3061	669	667	887	0	0
366	3063	667	670	2175	0	0
367	3083	669	636	699	0	0
368	3092	672	673	304	0	0
369	3097	670	351	648	0	0
370	3116	96	675	26	0	0
371	3117	675	360	30	0	0
372	3119	675	676	108	0	0
373	3123	677	599	50	0	0
374	3124	599	678	224	0	0
375	3127	680	681	165	0	0
376	3131	351	682	816	0	0
377	3136	682	672	422	0	0
378	3141	683	366	58	0	0
379	3143	684	685	26	0	0
380	3145	686	687	257	0	0
381	3147	688	689	188	0	0
382	3155	212	333	110	0	0
383	3156	679	690	176	0	0
384	3161	691	677	88	0	0
385	3162	360	688	25	0	0
386	3166	693	694	14	0	0
387	3169	695	696	114	0	0
388	3177	313	700	18	0	0
389	3178	700	701	85	0	0
390	3181	685	690	45	255	1
391	3182	690	609	47	0	0
392	3183	609	702	170	663	5
393	3184	702	692	20	102	1
394	3187	697	703	75	0	0
395	3203	282	266	389	255	1
396	3209	352	214	193	0	0
397	3230	216	355	702	0	0
398	3232	336	705	131	102	1
399	3236	335	704	814	0	0
400	3238	706	707	797	0	0
401	3240	704	708	714	0	0
402	3242	707	709	647	0	0
403	3244	710	310	1543	0	0
404	3279	713	714	21	510	2
405	3301	715	716	70	255	1
406	3302	361	717	27	510	2
407	3304	674	718	1257	0	0
408	3315	719	697	50	204	2
409	3318	679	694	182	0	0
410	3334	216	709	5	0	0
411	3335	709	706	966	0	0
412	3386	721	711	20	0	0
413	3389	722	723	164	0	0
414	3393	95	725	86	0	0
415	3394	725	696	82	0	0
416	3395	364	725	18	0	0
417	3398	726	715	29	0	0
418	3399	715	596	142	0	0
419	3400	361	726	13	0	0
420	3402	695	686	1147	0	0
421	3416	727	698	58	0	0
422	3417	728	727	48	255	1
423	3418	729	728	58	0	0
424	3425	730	731	19	0	0
425	3431	101	628	100	0	0
426	3433	732	623	34	255	1
427	3446	449	257	105	0	0
428	3447	257	733	593	0	0
429	3452	734	735	13	0	0
430	3458	739	740	20	0	0
431	3464	742	27	74	0	0
432	3471	276	362	13	0	0
433	3506	652	653	34	510	2
434	3510	635	630	67	0	0
435	3512	744	745	45	255	1
436	3515	746	747	80	255	1
437	3516	747	586	108	0	0
438	3517	748	640	75	255	1
439	3563	698	750	99	0	0
440	3564	750	692	72	255	1
441	3570	689	694	71	0	0
442	3577	701	751	38	510	2
443	3582	752	729	23	255	1
444	3586	753	754	803	0	0
445	3587	755	756	24	0	0
446	3609	757	425	51	0	0
447	3611	759	760	100	0	0
448	3618	761	762	85	0	0
449	3619	762	763	96	0	0
450	3621	764	758	159	0	0
451	3625	459	737	495	0	0
452	3633	765	766	808	0	0
453	3657	413	46	282	0	0
454	3658	614	613	114	0	0
455	3659	620	619	143	0	0
456	3660	270	274	173	0	0
457	3661	768	278	692	102	1
458	3663	278	280	390	0	0
459	3720	217	218	250	255	1
460	3723	214	686	1205	0	0
461	3726	706	335	199	0	0
462	3727	336	712	1332	0	0
463	3736	306	769	62	0	0
464	3737	720	307	611	59	1
465	3761	432	743	913	0	0
466	3770	770	339	732	0	0
467	3772	340	733	439	0	0
468	3786	772	773	1765	0	0
469	3814	763	777	21	0	0
470	3820	761	757	118	0	0
471	3831	762	760	141	0	0
472	3832	760	236	191	510	2
473	3860	418	778	47	0	0
474	3862	778	779	37	255	1
475	3863	44	780	103	0	0
476	3875	783	93	101	0	0
477	3876	784	7	1073	357	2
478	3878	785	590	486	0	0
479	3879	8	198	102	102	1
480	3896	376	379	159	0	0
481	3910	787	786	43	0	0
482	3912	634	786	43	0	0
483	3915	787	634	38	0	0
484	3945	790	791	795	510	2
485	3946	791	792	653	0	0
486	3954	124	130	174	102	1
487	3957	794	795	71	0	0
488	3958	796	244	44	0	0
489	3963	755	754	1334	102	1
490	3968	798	799	96	0	0
491	3969	799	757	84	0	0
492	3970	762	799	111	0	0
493	3981	419	796	31	255	1
494	3983	777	798	92	102	1
495	3990	123	774	640	0	0
496	3994	378	753	1050	0	0
497	4002	801	802	556	0	0
498	4010	803	804	36	204	2
499	4011	805	806	30	510	2
500	4012	807	808	136	0	0
501	4015	201	809	125	1020	4
502	4021	204	810	74	510	2
503	4038	84	775	107	0	0
504	4044	811	808	7	0	0
505	4046	811	807	14	0	0
506	4047	807	38	16	255	1
507	4048	40	777	43	0	0
508	4049	40	805	16	0	0
509	4050	796	794	19	0	0
510	4051	780	189	143	0	0
511	4052	45	812	140	0	0
512	4082	813	192	105	357	2
513	4094	814	815	44	102	1
514	4095	759	763	166	0	0
515	4096	798	42	110	204	2
516	4097	816	817	154	408	4
517	4098	818	817	238	0	0
518	4099	819	820	54	0	0
519	4100	776	818	28	0	0
520	4101	776	821	22	0	0
521	4103	818	820	27	0	0
522	4104	820	821	24	0	0
523	4106	822	823	30	510	2
524	4109	824	825	33	510	2
525	4110	825	748	30	0	0
526	4111	68	826	101	765	3
527	4113	827	495	126	510	2
528	4122	828	829	43	765	3
529	4123	829	830	71	1020	2
530	4128	831	498	297	0	0
531	4130	788	789	204	0	0
532	4136	788	498	77	0	0
533	4158	121	832	49	0	0
534	4162	553	833	144	0	0
535	4171	497	831	274	0	0
536	4172	831	424	7	0	0
537	4173	86	88	56	0	0
538	4175	136	834	138	204	2
539	4176	834	483	113	255	1
540	4177	501	835	39	0	0
541	4178	835	836	57	255	1
542	4179	836	502	211	0	0
543	4185	741	457	11	0	0
544	4186	457	460	15	0	0
545	4187	460	411	9	0	0
546	4188	411	741	17	0	0
547	4196	840	841	73	0	0
548	4197	842	843	104	255	1
549	4198	843	844	72	0	0
550	4203	847	848	535	59	1
551	4204	848	783	148	255	1
552	4211	849	382	448	357	2
553	4214	850	851	116	510	2
554	4223	258	26	32	0	0
555	4252	852	700	88	0	0
556	4254	853	854	17	408	4
557	4269	448	858	45	0	0
558	4300	861	862	32	204	2
559	4301	781	812	47	0	0
560	4320	867	868	103	0	0
561	4330	869	870	220	255	1
562	4345	868	5	342	0	0
563	4348	75	871	277	0	0
564	4366	493	429	1076	255	1
565	4409	287	277	57	0	0
566	4417	860	54	1277	0	0
567	4428	873	874	117	0	0
568	4465	873	397	160	0	0
569	4467	874	397	259	102	1
570	4480	812	879	91	510	2
571	4496	880	881	98	765	3
572	4503	858	882	30	0	0
573	4504	883	884	214	0	0
574	4507	764	880	55	0	0
575	4508	887	888	138	255	1
576	4518	890	891	28	0	0
577	4526	892	893	81	1734	8
578	4530	894	895	75	102	1
579	4535	896	897	29	0	0
580	4538	899	900	42	0	0
581	4540	901	902	16	0	0
582	4541	902	903	194	510	2
583	4542	904	905	130	0	0
584	4544	906	907	2	0	0
585	4545	908	909	66	867	4
586	4546	909	906	37	510	2
587	4547	910	911	18	255	1
588	4549	912	913	191	408	4
589	4550	914	915	49	0	0
590	4551	915	916	16	204	2
591	4554	918	919	48	0	0
592	4556	921	922	55	0	0
593	4557	923	921	40	102	1
594	4571	926	925	19	0	0
595	4574	927	928	356	0	0
596	4594	840	929	62	510	2
597	4595	929	930	19	0	0
598	4609	932	933	84	1971	23
599	4621	934	935	176	0	0
600	4643	939	940	157	59	1
601	4655	942	943	53	765	3
602	4656	943	944	42	1275	5
603	4668	947	948	16	0	0
604	4669	949	950	587	0	0
605	4677	951	952	74	1020	4
606	4682	953	771	888	0	0
607	4691	194	770	1382	0	0
608	4692	194	954	273	0	0
609	4694	955	956	776	510	2
610	4695	957	955	180	0	0
611	4696	956	193	1049	0	0
612	4698	772	736	715	0	0
613	4700	958	766	796	0	0
614	4713	959	960	470	569	3
615	4716	181	961	185	0	0
616	4726	962	886	68	102	1
617	4730	964	965	49	0	0
618	4734	966	967	1369	0	0
619	4746	14	972	1463	0	0
620	4748	973	974	178	0	0
621	4749	974	975	36	0	0
622	4750	975	976	118	0	0
623	4751	976	977	87	0	0
624	4752	977	14	54	0	0
625	4754	977	978	349	0	0
626	4755	979	980	637	0	0
627	4756	979	972	214	0	0
628	4757	979	981	1081	102	1
629	4758	981	982	480	0	0
630	4764	983	984	291	0	0
631	4765	985	986	343	0	0
632	4783	987	988	153	0	0
633	4787	989	990	20	0	0
634	4794	991	992	103	0	0
635	4800	994	995	577	102	1
636	4811	996	998	937	0	0
637	4814	999	544	113	0	0
638	4831	1002	1003	1268	0	0
639	4833	1003	225	1275	0	0
640	4834	1003	1004	168	0	0
641	4843	1006	901	28	0	0
642	4844	1007	1008	26	0	0
643	4852	443	1010	1164	0	0
644	4854	205	1011	366	0	0
645	4855	1012	998	165	0	0
646	4856	1012	1013	178	255	1
647	4862	1014	1015	77	510	2
648	4863	1015	998	36	0	0
649	4872	1017	1018	103	459	3
650	4876	1019	102	20	0	0
651	4877	1019	884	43	0	0
652	4878	102	884	19	0	0
653	4880	1020	1021	1209	0	0
654	4881	1020	1022	38	0	0
655	4906	958	765	316	0	0
656	4910	770	767	1501	0	0
657	4911	770	329	1203	0	0
658	4915	1024	957	360	102	1
659	4919	412	722	98	0	0
660	4920	1026	722	9	0	0
661	4924	1026	723	161	0	0
662	4939	1027	1028	18	0	0
663	4940	1011	545	385	0	0
664	4942	1029	1030	515	0	0
665	4944	1031	1032	52	0	0
666	4945	1032	1028	24	0	0
667	4946	1030	1011	236	0	0
668	4949	1032	1027	31	0	0
669	4951	966	1034	140	0	0
670	4952	1034	1035	374	0	0
671	4953	1035	1036	406	0	0
672	4954	293	1036	325	0	0
673	4961	1039	1037	239	0	0
674	4964	1038	1040	504	0	0
675	4968	1041	1040	216	0	0
676	4970	973	975	217	0	0
677	4971	974	976	157	0	0
678	4995	1043	521	145	0	0
679	4997	982	556	192	0	0
680	4998	1044	1045	506	0	0
681	5000	1046	1044	573	0	0
682	5001	1046	1047	350	0	0
683	5009	1048	985	1096	0	0
684	5010	1048	342	141	0	0
685	5039	1050	1004	889	0	0
686	5048	1010	1041	1720	0	0
687	5079	1052	553	266	0	0
688	5080	1052	1023	187	102	1
689	5090	1053	1054	44	102	1
690	5110	1056	1057	125	0	0
691	5112	1058	1057	176	0	0
692	5113	1057	1059	28	0	0
693	5118	1051	1060	160	0	0
694	5119	1060	1056	91	0	0
695	5120	1056	1058	21	0	0
696	5121	1058	206	75	0	0
697	5123	443	1059	116	0	0
698	5186	207	1062	194	0	0
699	5215	1063	1064	65	0	0
700	5227	224	488	271	0	0
701	5238	472	468	14	0	0
702	5239	465	1067	13	0	0
703	5242	472	467	15	0	0
704	5243	466	1067	20	0	0
705	5275	1042	1069	134	306	3
706	5305	859	1054	276	0	0
707	5322	1070	122	104	0	0
708	5326	23	1071	120	0	0
709	5374	20	1073	145	0	0
710	5393	1074	1075	117	0	0
711	5395	234	543	395	0	0
712	5399	1076	121	46	0	0
713	5401	1077	116	76	255	1
714	5402	837	55	39	0	0
715	5409	1064	1072	56	102	1
716	5450	117	139	67	102	1
717	5510	430	70	244	0	0
718	5528	470	475	959	0	0
719	5545	1078	1079	56	357	2
720	5610	1084	1085	83	0	0
721	5611	865	110	29	0	0
722	5612	110	1084	23	0	0
723	5613	865	1074	26	0	0
724	5614	1074	1084	28	0	0
725	5672	860	1071	59	0	0
726	5737	1090	1091	27	255	1
727	5739	1092	442	915	0	0
728	5757	6	1093	14	255	1
729	5758	1094	1095	36	255	1
730	5763	111	1096	44	255	1
731	5857	1100	1101	326	102	1
732	5869	1033	1034	547	0	0
733	5895	490	225	447	0	0
734	5910	476	541	1913	0	0
735	5914	1104	508	271	0	0
736	5917	1105	1106	862	0	0
737	5919	1107	1089	865	0	0
738	5958	515	1109	277	102	1
739	5967	1110	1111	186	0	0
740	5984	1110	1112	162	357	2
741	5986	1113	348	964	0	0
742	6010	1114	1115	145	0	0
743	6023	512	514	29	0	0
744	6024	514	513	28	0	0
745	6038	438	1117	555	0	0
746	6039	1117	1118	389	0	0
747	6040	1118	936	89	0	0
748	6044	436	1120	1042	0	0
749	6054	1124	1121	72	0	0
750	6055	1121	1125	735	0	0
751	6072	152	1045	230	0	0
752	6074	1045	10	220	0	0
753	6086	903	1127	55	0	0
754	6088	1050	1002	601	0	0
755	6099	1128	914	66	510	5
756	6101	1129	914	50	0	0
757	6102	1130	1131	55	255	1
758	6103	911	931	57	714	4
759	6105	1132	1133	199	0	0
760	6106	917	1134	64	0	0
761	6107	917	1135	65	0	0
762	6108	1135	1136	69	510	2
763	6109	1137	908	21	204	2
764	6110	1138	1139	8	0	0
765	6111	1139	1140	77	510	2
766	6112	1141	1142	105	1530	9
767	6113	1142	1143	49	204	2
768	6115	923	1144	146	714	4
769	6117	1145	1146	167	0	0
770	6125	1147	842	12	0	0
771	6126	1148	1149	14	0	0
772	6132	507	1104	280	0	0
773	6136	1086	1150	1089	0	0
774	6137	1151	1152	115	255	1
775	6138	905	1153	101	255	1
776	6139	1153	1006	96	0	0
777	6140	1017	1154	50	255	1
778	6148	1147	1155	29	255	1
779	6149	1156	1157	15	255	1
780	6150	1157	1158	47	0	0
781	6151	1159	1160	62	0	0
782	6152	1160	1161	16	0	0
783	6155	1163	1006	70	255	1
784	6156	1164	1165	42	204	2
785	6157	1165	1166	153	255	1
786	6158	1154	1167	50	0	0
787	6159	1167	899	24	459	3
788	6160	1168	1169	33	0	0
789	6163	1170	1116	30	0	0
790	6166	1111	61	37	0	0
791	6186	1171	1172	53	0	0
792	6187	1172	1173	37	765	3
793	6194	1174	1175	57	510	2
794	6196	1176	1177	43	510	2
795	6211	1049	1179	947	0	0
796	6239	1180	1183	462	0	0
797	6254	70	1184	879	0	0
798	6262	391	388	38	0	0
799	6265	1187	388	77	0	0
800	6266	1188	1189	111	0	0
801	6267	1189	1190	43	0	0
802	6274	1191	1174	27	0	0
803	6275	1174	1192	50	0	0
804	6276	1192	1193	27	0	0
805	6277	1193	1194	23	0	0
806	6278	1194	1195	52	0	0
807	6280	1197	1198	122	510	2
808	6281	1188	1199	48	0	0
809	6307	1200	1118	82	0	0
810	6310	1201	440	173	0	0
811	6311	1125	1202	1477	0	0
812	6318	1203	555	639	0	0
813	6326	1204	152	830	0	0
814	6327	1204	1044	979	0	0
815	6328	1204	1205	192	0	0
816	6329	1205	1206	118	0	0
817	6330	1206	936	288	0	0
818	6332	1120	1207	53	204	2
819	6334	911	1208	47	510	2
820	6352	1168	1144	78	255	1
821	6353	1144	1165	57	161	2
822	6356	1138	1130	73	204	2
823	6358	1209	1162	67	0	0
824	6359	930	903	44	0	0
825	6361	1210	929	16	0	0
826	6362	905	1017	64	0	0
827	6363	1211	1136	15	0	0
828	6364	1140	1212	69	0	0
829	6365	1140	1128	49	255	1
830	6366	1128	1156	19	0	0
831	6367	1212	1148	74	0	0
832	6368	1213	1210	48	765	3
833	6369	1214	1215	77	1020	4
834	6370	1216	1217	16	510	2
835	6371	1217	1159	84	765	3
836	6372	1215	1216	48	204	2
837	6373	249	1160	33	0	0
838	6374	1218	1219	94	255	1
839	6375	913	1220	20	0	0
840	6376	1220	1221	77	255	1
841	6380	444	1223	63	0	0
842	6381	918	1151	9	0	0
843	6385	1224	578	18	0	0
844	6386	561	1225	19	0	0
845	6387	1225	1226	134	1122	5
846	6388	1226	1227	34	0	0
847	6389	1228	1226	39	255	1
848	6396	891	1229	51	255	1
849	6410	571	1230	200	0	0
850	6411	1231	568	119	0	0
851	6413	562	1232	50	255	1
852	6416	572	1227	20	0	0
853	6419	1233	1234	147	255	1
854	6429	1227	1235	110	510	2
855	6430	1235	564	30	0	0
856	6491	291	1106	872	0	0
857	6562	615	263	262	0	0
858	6563	611	612	37	0	0
859	6564	649	383	193	255	1
860	6612	645	1236	61	0	0
861	6613	1237	97	67	765	3
862	6638	638	405	495	0	0
863	6640	590	637	1121	0	0
864	6645	1025	735	23	0	0
865	6647	1025	734	25	0	0
866	6648	626	27	18	0	0
867	6650	340	765	757	0	0
868	6653	674	358	899	0	0
869	6659	1238	1239	33	1530	6
870	6671	1242	1243	30	0	0
871	6672	1244	1245	20	0	0
872	6679	1242	1246	48	867	4
873	6680	1247	1248	138	0	0
874	6681	1248	1249	196	357	2
875	6687	946	1250	159	0	0
876	6691	1251	1252	184	0	0
877	6694	1252	1253	94	0	0
878	6776	359	703	187	0	0
879	6780	648	1256	89	102	1
880	6796	107	603	73	0	0
881	6803	1236	1257	61	255	1
882	6817	1236	656	51	0	0
883	6825	676	695	84	255	1
884	6862	739	738	68	510	2
885	6864	730	1258	54	510	2
886	6866	101	1259	31	255	1
887	6867	742	851	87	510	2
888	6872	639	1260	7	0	0
889	6873	1260	655	209	510	1
890	6883	991	934	46	255	1
891	6886	1262	370	106	0	0
892	6887	370	1263	164	0	0
