ProblemType:	CARP
NumberNodes:	531
NumberEdges:	780
DepotNodeNumber:	0
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
188	386	241	253	33	0	0
189	387	237	242	61	0	0
190	388	42	235	70	0	0
191	389	237	241	13	0	0
192	390	256	242	17	0	0
193	391	231	258	51	0	0
194	392	231	257	14	0	0
195	393	244	233	42	0	0
196	394	252	240	18	0	0
197	395	243	42	70	0	0
198	396	258	55	136	0	0
199	402	149	259	166	0	0
200	408	260	261	23	0	0
201	409	159	259	202	0	0
202	410	18	159	58	0	0
203	411	262	263	66	0	0
204	414	264	265	77	0	0
205	415	264	260	22	0	0
206	417	263	266	73	0	0
207	418	267	268	81	0	0
208	419	267	265	18	0	0
209	420	269	143	94	0	0
210	421	270	271	12	0	0
211	423	268	271	89	0	0
212	424	270	269	94	0	0
213	426	99	273	228	3854	21
214	427	274	199	202	0	0
215	428	92	275	106	1088	2
216	429	174	276	135	0	0
217	431	277	278	70	0	0
218	433	29	280	218	0	0
219	435	282	283	106	1350	6
220	442	285	286	74	1598	3
221	444	91	287	228	6613	34
222	445	102	288	166	408	1
223	446	289	177	132	0	0
224	447	106	289	158	0	0
225	448	173	290	132	0	0
226	449	291	292	259	3569	23
227	461	293	195	296	0	0
228	464	294	136	142	3208	19
229	468	295	69	119	1792	10
230	469	296	208	98	3463	19
231	486	266	4	89	0	0
232	487	272	4	25	0	0
233	488	297	143	40	0	0
234	489	5	298	130	0	0
235	490	39	299	44	0	0
236	491	300	301	179	0	0
237	494	302	303	127	714	3
238	495	303	304	12	0	0
239	496	301	39	7	0	0
240	497	9	132	194	0	0
241	498	76	305	103	714	3
242	500	306	307	84	0	0
243	501	307	308	39	0	0
244	502	305	272	89	0	0
245	503	75	309	112	561	3
246	504	310	75	146	1329	8
247	505	132	306	85	0	0
248	507	298	300	115	0	0
249	508	308	76	153	2218	16
250	509	9	131	190	874	6
251	510	131	311	95	816	4
252	511	309	4	88	0	0
253	512	311	310	120	777	5
254	515	73	145	113	0	0
255	516	312	313	37	437	3
256	517	314	37	57	0	0
257	518	71	314	251	408	1
258	520	16	315	230	816	1
259	523	37	298	87	0	0
260	524	312	145	92	0	0
261	526	317	316	79	0	0
262	530	3	318	81	1632	8
263	531	313	319	11	0	0
264	532	319	3	102	874	6
265	535	318	321	92	2511	18
266	541	211	323	23	0	0
267	543	224	324	235	0	0
268	546	42	325	401	782	2
269	567	60	225	77	0	0
270	580	326	272	231	0	0
271	581	320	326	128	0	0
272	582	298	320	8	0	0
273	583	327	320	116	0	0
274	585	38	300	62	0	0
275	587	328	327	178	0	0
276	588	301	328	6	0	0
277	589	40	328	7	0	0
278	590	62	39	360	0	0
279	591	200	40	44	0	0
280	592	299	200	6	0	0
281	593	299	302	82	0	0
282	594	329	200	82	828	6
283	595	161	302	103	840	4
284	596	330	329	130	1627	12
285	597	331	332	6	0	0
286	598	5	326	8	0	0
287	599	333	334	206	0	0
288	604	336	67	94	1598	5
289	606	217	222	33	0	0
290	609	222	337	71	0	0
291	614	338	336	88	408	2
292	615	67	339	25	0	0
293	618	339	213	45	0	0
294	619	27	340	94	0	0
295	620	340	211	114	952	6
296	621	337	27	54	0	0
297	622	323	338	68	0	0
298	625	184	324	184	0	0
299	629	304	331	4	0	0
300	633	342	344	74	0	0
301	634	324	341	50	0	0
302	635	162	160	97	4614	18
303	636	345	162	135	976	5
304	638	160	304	85	2664	14
305	639	343	22	63	0	0
306	640	64	346	21	0	0
307	641	347	345	14	0	0
308	642	345	64	25	0	0
309	643	346	347	29	0	0
310	644	348	349	52	1768	10
311	645	330	303	10	0	0
312	646	332	350	3	0	0
313	647	330	204	81	0	0
314	648	323	295	307	0	0
315	649	348	332	73	510	2
316	650	295	351	82	340	2
317	651	350	352	12	0	0
318	652	351	206	71	131	2
319	653	202	167	101	4866	29
320	654	204	202	80	3174	22
321	655	206	348	112	2333	17
322	656	353	331	256	3484	20
323	657	80	354	88	0	0
324	658	355	8	183	408	1
325	659	356	354	138	0	0
326	660	8	357	10	0	0
327	661	357	356	183	408	1
328	662	334	355	156	1292	5
329	663	356	355	11	0	0
330	664	211	353	407	0	0
331	665	167	358	174	6702	42
332	666	359	360	83	850	4
333	667	350	361	102	1792	9
334	669	352	330	8	0	0
335	670	352	359	115	510	2
336	671	361	362	97	0	0
337	676	209	363	93	0	0
338	677	364	209	98	0	0
339	681	20	364	100	0	0
340	683	128	126	110	0	0
341	684	9	365	83	0	0
342	685	366	333	819	0	0
343	686	367	357	107	306	1
344	688	127	368	254	0	0
345	689	369	1	194	0	0
346	690	126	369	177	0	0
347	691	370	128	87	0	0
348	692	368	6	86	0	0
349	693	1	127	357	0	0
350	694	354	333	223	0	0
351	695	365	370	57	0	0
352	696	6	367	85	0	0
353	701	371	157	76	408	1
354	702	372	333	41	0	0
355	703	157	373	68	680	1
356	704	18	371	338	0	0
357	705	373	372	322	306	1
358	706	121	374	137	408	1
359	707	374	117	38	0	0
360	709	333	82	103	0	0
361	711	82	121	93	0	0
362	712	7	375	240	0	0
363	713	9	6	12	0	0
364	714	7	376	164	0	0
365	715	105	377	102	459	2
366	716	378	377	19	0	0
367	717	378	103	165	0	0
368	718	234	236	73	0	0
369	721	379	57	24	0	0
370	723	234	379	102	0	0
371	725	380	366	77	0	0
372	727	376	375	103	1444	10
373	728	381	382	150	5894	34
374	730	119	376	316	6396	50
375	731	123	119	84	3034	22
376	732	382	123	82	3183	20
377	733	255	383	266	1326	4
378	735	383	366	177	0	0
379	737	382	118	82	1282	8
380	738	122	382	91	1435	9
381	739	83	80	3	0	0
382	740	83	122	87	1326	6
383	741	334	354	20	0	0
384	748	368	125	165	204	1
385	749	365	368	10	0	0
386	770	384	129	142	0	0
387	773	385	129	103	0	0
388	775	386	387	70	918	4
389	776	388	386	11	0	0
390	777	263	389	236	4338	20
391	778	389	390	13	1180	7
392	779	130	391	171	942	6
393	780	392	130	102	1224	6
394	781	388	392	99	2030	12
395	782	390	387	85	3254	16
396	786	393	394	128	1428	4
397	787	380	58	162	0	0
398	788	58	394	64	0	0
399	789	395	139	140	0	0
400	790	396	138	141	2282	17
401	791	139	397	103	0	0
402	792	398	399	90	1020	4
403	793	138	400	99	1780	13
404	794	397	401	110	0	0
405	795	400	401	101	968	8
406	796	395	399	7	0	0
407	797	271	294	86	0	0
408	798	385	370	103	0	0
409	799	395	385	226	4474	31
410	800	294	402	104	3400	23
411	801	402	396	180	8194	51
412	802	399	396	6	0	0
413	803	297	135	83	0	0
414	804	135	141	150	0	0
415	805	141	401	148	466	4
416	806	137	403	115	466	4
417	807	402	137	69	408	2
418	808	404	405	73	1750	12
419	809	403	140	40	918	6
420	810	397	384	232	0	0
421	811	136	403	109	2273	16
422	812	140	405	75	1844	16
423	813	405	400	74	1342	10
424	814	269	136	88	0	0
425	826	2	407	162	0	0
426	827	2	406	100	0	0
427	828	408	409	120	934	8
428	829	410	411	87	4015	27
429	830	408	410	10	0	0
430	831	3	408	91	2608	14
431	832	412	318	105	0	0
432	834	259	315	264	0	0
433	835	319	413	235	10220	81
434	836	413	414	96	2588	19
435	837	411	412	181	9833	64
436	838	415	411	72	3016	16
437	839	413	415	18	0	0
438	840	407	313	123	466	4
439	841	142	407	250	10746	73
440	842	270	142	79	408	2
441	847	416	417	15	0	0
442	848	418	416	64	0	0
443	851	267	418	197	0	0
444	852	418	316	191	0	0
445	858	268	144	78	904	7
446	859	417	72	8	874	6
447	860	74	416	14	0	0
448	861	144	74	140	2001	7
449	862	417	317	165	0	0
450	869	419	79	142	3603	20
451	870	79	420	108	2328	12
452	871	266	419	85	568	4
453	872	147	421	26	510	2
454	873	392	421	49	398	4
455	874	311	306	29	0	0
456	875	421	146	23	0	0
457	876	147	311	67	1308	8
458	877	306	422	106	0	0
459	878	268	423	85	0	0
460	879	424	398	39	0	0
461	880	423	424	247	4870	27
462	883	398	422	81	0	0
463	884	425	426	82	1822	11
464	885	78	425	77	1946	13
465	886	77	425	81	1006	7
466	887	427	78	87	1078	8
467	888	428	264	85	0	0
468	889	261	429	85	0	0
469	890	309	305	27	0	0
470	891	430	423	72	798	8
471	892	430	267	85	0	0
472	893	265	431	85	0	0
473	894	429	428	44	466	4
474	895	305	429	62	0	0
475	896	419	309	93	840	4
476	897	428	427	74	1384	8
477	898	430	431	18	0	0
478	899	431	427	3	0	0
479	900	310	308	27	0	0
480	901	426	424	63	437	3
481	902	308	426	93	398	4
482	903	307	398	140	0	0
483	904	148	420	29	612	4
484	905	432	387	70	3016	16
485	906	433	155	88	3094	20
486	907	434	435	129	1384	8
487	908	148	310	80	1564	8
488	909	435	433	189	7305	43
489	910	387	420	73	1282	8
490	911	155	432	102	3327	23
491	912	151	153	69	3926	21
492	913	436	390	75	3230	16
493	914	153	436	38	1385	8
494	915	436	389	63	408	2
495	916	262	150	76	3166	19
496	917	150	151	71	3264	16
497	918	437	438	79	1780	8
498	919	438	433	82	2171	9
499	920	439	438	166	7050	34
500	921	440	439	155	5120	32
501	922	439	435	76	0	0
502	923	441	439	77	1261	11
503	924	442	441	179	3552	23
504	925	441	437	143	4083	27
505	927	373	158	214	0	0
506	933	300	327	8	0	0
507	935	302	329	6	0	0
508	936	63	163	153	0	0
509	937	163	161	95	0	0
510	941	443	444	16	0	0
511	942	164	445	62	968	8
512	943	360	446	440	9873	96
513	944	164	443	8	0	0
514	946	445	443	64	0	0
515	949	446	12	10	0	0
516	953	447	362	252	6073	43
517	954	360	362	21	0	0
518	958	339	447	181	4658	27
519	959	70	447	82	510	2
520	960	351	70	118	3820	19
521	962	347	353	192	782	2
522	963	351	353	15	0	0
523	964	447	165	91	976	6
524	965	448	449	38	0	0
525	966	444	448	37	0	0
526	967	328	166	144	0	0
527	968	450	448	39	0	0
528	969	449	446	16	0	0
529	970	444	449	8	0	0
530	971	358	450	117	510	2
531	972	166	358	180	369	3
532	973	205	203	81	2638	15
533	974	359	205	80	1554	10
534	975	203	450	288	3646	21
535	976	207	70	70	408	2
536	977	207	361	184	4670	25
537	980	21	62	320	0	0
538	982	451	452	79	539	3
539	983	453	454	68	3628	19
540	984	455	456	68	2098	12
541	985	452	457	45	934	8
542	986	336	451	220	10664	97
543	987	455	453	82	1020	3
544	988	457	455	20	0	0
545	989	458	459	190	7585	53
546	990	453	458	65	918	4
547	992	460	461	122	204	2
548	993	458	462	77	2596	18
549	994	462	463	55	1734	7
550	995	464	458	74	510	2
551	996	461	24	151	0	0
552	997	24	465	99	0	0
553	998	466	460	360	1564	4
554	999	465	210	113	0	0
555	1000	187	466	144	1836	5
556	1001	462	467	16	0	0
557	1002	467	468	40	306	1
558	1004	210	469	91	1057	8
559	1005	469	464	47	0	0
560	1006	470	464	25	0	0
561	1007	210	470	91	0	0
562	1008	471	465	255	466	4
563	1009	465	364	291	3497	21
564	1010	340	471	187	7555	48
565	1011	472	473	79	1130	11
566	1012	474	457	92	4046	17
567	1013	473	452	92	4760	20
568	1014	473	474	45	1172	9
569	1015	475	363	74	568	4
570	1016	469	470	38	0	0
571	1017	338	472	210	9739	97
572	1018	470	475	205	6727	50
573	1019	474	469	111	2829	13
574	1020	451	476	111	3692	23
575	1021	212	472	88	2574	16
576	1022	472	451	90	2936	18
577	1023	471	212	114	7054	47
578	1024	67	477	41	0	0
579	1025	478	467	255	5108	32
580	1026	478	479	84	3026	14
581	1027	477	480	107	5962	37
582	1028	214	476	47	408	2
583	1029	480	214	36	1308	10
584	1030	476	478	75	0	0
585	1031	459	468	206	9485	53
586	1032	475	459	94	539	3
587	1035	322	481	109	0	0
588	1036	482	483	95	0	0
589	1039	483	460	107	0	0
590	1052	186	484	151	1036	9
591	1053	484	483	338	4619	25
592	1058	485	17	229	408	2
593	1060	486	482	336	9949	55
594	1061	482	485	56	0	0
595	1062	182	486	140	1350	6
596	1065	481	216	75	0	0
597	1066	216	218	77	0	0
598	1067	218	25	142	0	0
599	1068	344	220	181	0	0
600	1072	343	487	211	0	0
601	1073	487	337	225	1700	8
602	1074	487	26	60	0	0
603	1076	221	487	68	0	0
604	1078	342	219	179	0	0
605	1081	46	488	74	0	0
606	1082	46	44	6	0	0
607	1083	341	223	60	0	0
608	1084	223	44	70	0	0
609	1085	335	43	219	0	0
610	1089	484	466	65	0	0
611	1090	486	484	65	0	0
612	1095	489	490	60	0	0
613	1096	490	116	93	0	0
614	1099	491	489	96	0	0
615	1100	491	111	25	0	0
616	1101	87	226	258	0	0
617	1102	226	111	77	0	0
618	1103	490	229	23	0	0
619	1105	492	493	44	0	0
620	1106	255	492	151	1020	3
621	1110	494	87	77	0	0
622	1117	491	228	76	408	1
623	1118	227	495	152	6370	37
624	1119	489	227	98	2353	12
625	1120	496	379	166	0	0
626	1121	258	496	265	4160	23
627	1122	497	498	82	1190	4
628	1123	498	496	53	561	3
629	1124	383	497	126	466	4
630	1128	33	253	62	0	0
631	1131	499	500	52	0	0
632	1132	243	499	188	0	0
633	1133	500	501	27	1360	1
634	1135	238	502	92	0	0
635	1136	502	499	69	0	0
636	1138	256	502	178	0	0
637	1142	245	503	101	568	4
638	1143	257	245	97	0	0
639	1144	503	97	127	1666	5
640	1145	503	134	97	0	0
641	1146	134	56	111	204	2
642	1147	56	493	139	204	2
643	1148	249	250	56	0	0
644	1149	504	170	101	0	0
645	1150	250	246	83	0	0
646	1151	247	246	3	0	0
647	1152	13	249	96	0	0
648	1153	247	53	101	408	2
649	1154	53	505	82	0	0
650	1155	504	505	38	0	0
651	1156	86	505	118	884	3
652	1157	505	506	98	1610	13
653	1158	506	50	128	2430	19
654	1159	190	507	156	0	0
655	1160	43	488	73	0	0
656	1161	507	488	107	0	0
657	1163	507	45	73	0	0
658	1170	506	504	141	0	0
659	1172	273	508	66	510	2
660	1173	508	509	51	2311	15
661	1174	14	273	111	1342	9
662	1175	508	287	21	0	0
663	1176	287	181	88	1852	11
664	1177	510	179	99	510	2
665	1178	108	510	201	3416	17
666	1179	274	198	83	0	0
667	1180	510	274	125	0	0
668	1182	511	512	76	0	0
669	1183	513	511	61	0	0
670	1184	512	175	95	0	0
671	1185	514	513	32	0	0
672	1186	515	514	69	0	0
673	1191	516	514	39	0	0
674	1194	515	516	32	0	0
675	1195	517	515	92	0	0
676	1197	519	285	40	0	0
677	1201	281	521	71	408	1
678	1203	521	282	118	0	0
679	1204	282	520	53	0	0
680	1207	284	517	106	0	0
681	1208	522	523	77	0	0
682	1209	524	525	58	0	0
683	1210	523	171	90	0	0
684	1211	520	284	60	0	0
685	1212	524	517	7	0	0
686	1213	525	522	54	0	0
687	1214	522	511	129	1190	3
688	1215	96	522	391	3930	19
689	1216	523	512	130	0	0
690	1217	95	523	391	3667	15
691	1218	513	526	81	0	0
692	1219	525	513	127	2200	10
693	1220	518	277	114	0	0
694	1224	526	527	83	0	0
695	1226	527	176	136	0	0
696	1227	276	528	32	0	0
697	1228	528	527	63	0	0
698	1230	519	278	115	0	0
699	1231	279	278	44	0	0
700	1232	279	528	99	0	0
701	1233	529	524	122	0	0
702	1234	88	529	269	1088	2
703	1235	89	530	219	1044	4
704	1236	530	529	98	0	0
705	1237	521	280	131	0	0
706	1238	280	530	56	0	0
707	1243	288	378	90	0	0
708	1244	180	288	78	0	0
709	1246	290	289	106	0	0
710	1247	197	290	97	0	0
711	1248	293	107	177	0	0
712	1249	188	291	133	0	0
713	-1	409	410	1	0	0
714	-2	414	415	1	0	0
715	-3	2	3	112	0	0
716	-4	6	7	134	0	0
717	-5	8	9	196	0	0
718	-8	20	15	379	0	0
719	-9	17	24	230	0	0
720	-10	21	16	172	0	0
721	-12	24	20	293	0	0
722	-14	22	28	176	0	0
723	-19	30	31	196	0	0
724	-20	36	219	109	0	0
725	-21	36	44	127	0	0
726	-22	57	58	235	0	0
727	-23	59	169	163	0	0
728	-25	84	97	76	0	0
729	-26	281	29	351	0	0
730	-27	88	89	45	0	0
731	-29	111	110	93	0	0
732	-30	116	16	226	0	0
733	-31	125	127	389	0	0
734	-32	132	422	152	0	0
735	-34	184	189	70	0	0
736	-37	188	182	188	0	0
737	-38	188	190	230	0	0
738	-39	193	276	175	0	0
739	-41	30	195	112	0	0
740	-42	32	254	62	0	0
741	-44	149	262	112	0	0
742	-45	261	272	90	0	0
743	-46	279	526	75	0	0
744	-49	71	315	77	0	0
745	-51	73	317	115	0	0
746	-52	320	316	244	0	0
747	-53	322	335	70	0	0
748	-60	196	14	494	0	0
749	-62	335	188	369	0	0
750	-63	322	215	76	0	0
751	-64	217	215	77	0	0
752	-66	165	213	193	0	0
753	-67	22	346	328	0	0
754	-68	341	342	170	0	0
755	-69	343	344	146	0	0
756	-73	363	459	168	0	0
757	-74	380	57	159	0	0
758	-75	369	384	192	0	0
759	-76	406	321	169	0	0
760	-78	406	297	339	0	0
761	-80	314	263	335	0	0
762	-81	418	260	239	0	0
763	-82	158	386	368	0	0
764	-83	38	71	386	0	0
765	-84	481	482	89	0	0
766	-87	20	460	480	0	0
767	-88	220	221	105	0	0
768	-89	229	18	228	0	0
769	-90	494	493	131	0	0
770	-93	494	111	371	0	0
771	-94	33	238	101	0	0
772	-95	94	254	224	0	0
773	-96	516	284	190	0	0
774	-97	516	277	87	0	0
775	-98	518	519	65	0	0
776	-101	518	520	195	0	0
777	-102	193	180	196	0	0
778	-104	293	291	189	0	0
779	-105	184	30	294	0	0
END
-----------------------------------------
InputUsedToGenerateTheGraph:
County:	Frederiksberg
CenterNodeId:	0
Radius:	1000000
HouseTypes:	Normal
NumberOfWasteFractions: 5
IntervalsForWasteFraction:	general	2.3	3.5	7.0
IntervalsForWasteFraction:	glass	7.0	14.0	21.0	28.0
IntervalsForWasteFraction:	metal	7.0	14.0	28.0	56.0
IntervalsForWasteFraction:	plastic	7.0	14.0	28.0	56.0
IntervalsForWasteFraction:	Organic	28.0
-----------------------------------------


