ProblemType:	CARP
NumberNodes:	9957
NumberEdges:	11492
DepotNodeNumber:	6273
NumberOfFractions:	1
NumberOfIntervalsForFraction	Paper	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
131	142	197	198	164	453	14
132	144	199	200	128	743	12
133	145	201	202	24	0	0
134	146	203	204	164	540	16
135	147	205	206	164	765	16
136	148	207	206	37	0	0
137	149	208	204	32	0	0
138	150	202	208	43	425	1
139	151	209	202	101	233	15
140	152	210	211	6	0	0
141	153	212	213	43	92	3
142	154	214	215	23	242	3
143	155	215	216	9	81	1
144	156	217	218	17	350	9
145	157	219	220	52	328	5
146	159	210	221	39	161	2
147	160	210	223	75	172	4
148	161	224	223	39	161	2
149	162	223	220	22	81	1
150	163	220	225	44	565	7
151	164	226	227	446	253	5
152	165	228	229	9	0	0
153	166	230	231	33	5	1
154	167	230	232	41	92	3
155	168	233	140	63	81	1
156	169	234	235	38	81	1
157	170	236	237	111	334	6
158	171	236	238	37	0	0
159	172	239	236	60	0	0
160	173	240	241	106	415	7
161	174	241	152	42	81	1
162	175	238	242	10	0	0
163	176	159	243	63	161	2
164	177	244	243	7	5	1
165	178	243	81	25	81	1
166	179	245	101	52	345	8
167	180	246	160	102	172	4
168	181	247	248	56	81	1
169	182	249	250	34	5	1
170	183	251	250	11	0	0
171	184	251	207	26	5	1
172	189	254	255	89	5	1
173	191	256	257	852	248	4
174	192	258	259	72	0	0
175	193	260	261	208	578	23
176	194	261	262	248	523	13
177	195	263	262	110	0	0
178	196	263	264	89	16	3
179	197	264	265	48	11	2
180	198	266	267	44	416	3
181	199	268	266	138	426	9
182	200	269	270	95	688	7
183	201	267	271	85	582	10
184	202	272	273	107	86	2
185	203	274	275	31	172	4
186	204	276	277	35	242	3
187	205	278	279	58	507	10
188	206	280	281	68	334	6
189	207	282	283	115	259	6
190	208	284	285	119	367	12
191	210	286	287	56	0	0
192	211	288	289	164	0	0
193	212	290	291	468	5	1
194	213	292	293	26	11	2
195	214	294	295	51	409	6
196	215	296	297	192	189	7
197	216	298	299	39	242	3
198	217	300	301	140	92	3
199	218	302	303	168	350	9
200	219	304	305	94	86	2
201	220	306	307	41	5	1
202	221	308	309	87	81	1
203	222	310	311	137	81	1
204	223	312	313	62	97	4
205	224	314	315	1430	108	6
206	225	316	317	556	259	6
207	226	318	319	459	92	3
208	233	330	331	407	81	1
209	236	333	334	173	328	5
210	237	335	336	35	86	2
211	238	337	338	89	103	5
212	239	339	340	28	0	0
213	240	341	342	343	0	0
214	241	343	344	40	5	1
215	242	343	345	147	409	6
216	243	345	346	8	81	1
217	244	347	348	183	172	4
218	245	348	349	317	603	14
219	246	343	347	100	86	2
220	247	350	351	11	0	0
221	248	352	353	13	0	0
222	249	354	355	204	782	19
223	250	356	357	59	172	4
224	251	356	358	67	33	6
225	252	359	360	80	189	7
226	253	360	361	71	183	6
227	254	362	363	60	16	3
228	256	362	364	75	259	6
229	257	365	366	43	356	10
230	258	367	368	43	356	10
231	259	369	370	103	86	2
232	260	371	369	10	0	0
233	261	372	373	60	0	0
234	262	372	374	197	281	10
235	263	375	373	89	172	4
236	264	376	377	139	297	13
237	265	378	379	90	92	3
238	266	380	378	82	0	0
239	267	381	375	51	161	2
240	268	382	383	47	105	19
241	269	384	385	38	425	1
242	270	386	387	110	0	0
243	271	388	389	78	420	8
244	272	390	391	25	97	4
245	273	392	390	93	178	5
246	274	390	393	225	851	18
247	275	392	394	238	729	23
248	276	395	392	94	426	9
249	277	396	397	66	86	2
250	278	398	399	51	81	1
251	279	400	401	56	248	4
252	280	401	402	30	0	0
253	281	374	403	473	1074	31
254	282	404	405	27	92	3
255	283	406	407	87	323	4
256	284	408	409	61	97	4
257	285	374	410	15	81	1
258	286	411	412	97	16	3
259	287	379	413	170	409	6
260	288	412	414	97	270	8
261	289	415	398	45	266	3
262	290	416	417	15	5	1
263	291	394	418	43	0	0
264	292	413	394	16	0	0
265	293	418	393	50	0	0
266	294	393	419	8	0	0
267	295	419	420	127	99	18
268	296	421	422	76	355	10
269	297	423	424	566	81	1
270	298	291	425	923	0	0
271	300	426	427	893	5	1
272	301	428	429	31	81	1
273	303	430	431	419	0	0
274	304	432	433	58	255	1
275	307	436	437	188	765	3
276	308	438	439	152	765	3
277	309	440	438	101	582	10
278	310	441	442	23	255	1
279	311	443	442	140	587	11
280	312	441	444	61	161	2
281	313	445	446	197	1347	13
282	314	447	448	95	0	0
283	316	450	451	161	464	16
284	318	453	454	17	0	0
285	319	455	456	67	33	6
286	320	457	458	58	97	4
287	321	459	460	67	33	6
288	322	461	462	160	413	34
289	323	463	464	368	0	0
290	324	465	466	96	108	6
291	325	467	468	183	448	13
292	326	469	470	67	16	3
293	327	471	469	45	86	2
294	328	472	473	640	0	0
295	329	463	474	13	0	0
296	330	475	476	124	510	2
297	331	477	478	52	161	2
298	333	479	480	88	0	0
299	334	479	481	221	292	12
300	335	482	483	152	582	10
301	336	483	484	59	86	2
302	337	485	486	228	703	32
303	338	487	488	86	86	2
304	339	465	489	212	1168	48
305	340	488	490	121	108	6
306	341	491	492	81	0	0
307	343	493	494	366	0	0
308	344	495	496	131	0	0
309	346	490	497	128	108	6
310	347	493	498	211	11	2
311	349	500	501	51	253	5
312	350	501	502	46	415	7
313	351	503	504	89	334	6
314	352	504	505	195	1572	18
315	353	506	507	152	1866	12
316	354	508	509	121	599	9
317	355	510	506	106	1916	15
318	356	511	482	115	323	4
319	357	512	513	225	1024	22
320	358	514	515	99	512	11
321	359	516	517	88	356	10
322	360	518	519	64	167	3
323	361	520	521	215	0	0
324	362	509	522	118	253	5
325	363	523	524	29	255	1
326	364	525	526	33	86	2
327	365	527	528	146	433	6
328	366	529	530	124	297	13
329	368	531	532	151	275	9
330	369	533	534	56	0	0
331	370	533	529	70	114	7
332	371	529	535	44	194	8
333	372	527	535	44	114	7
334	374	536	537	120	162	2
335	375	537	538	182	81	1
336	376	539	540	230	103	5
337	377	541	542	9	81	1
338	378	540	541	73	86	2
339	379	540	543	117	507	10
340	380	544	545	39	0	0
341	381	546	547	258	850	2
342	382	548	549	28	0	0
343	383	550	551	37	16	3
344	385	552	553	244	1275	3
345	386	554	555	63	172	4
346	387	554	556	237	729	23
347	388	557	558	41	0	0
348	389	559	560	74	508	6
349	390	561	562	94	16	3
350	391	563	564	157	523	13
351	392	565	566	135	350	9
352	393	567	565	140	506	10
353	394	568	567	58	86	2
354	395	569	570	126	334	6
355	396	570	571	73	161	2
356	397	572	573	142	582	10
357	398	574	575	54	5	1
358	399	575	576	87	339	7
359	400	577	578	22	242	3
360	401	579	580	13	167	3
361	402	581	582	56	242	3
362	403	575	583	88	167	3
363	404	583	584	27	0	0
364	405	583	585	88	501	9
365	406	586	587	99	732	10
366	407	588	589	47	5	1
367	408	588	590	32	92	3
368	409	591	590	80	92	3
369	410	591	592	61	5	1
370	411	593	594	43	92	3
371	426	596	597	104	292	12
372	427	598	599	78	61	11
373	428	600	601	112	395	17
374	429	602	603	97	228	14
375	430	604	605	113	384	15
376	431	606	607	40	0	0
377	432	607	608	146	850	2
378	433	609	608	143	0	0
379	434	610	611	47	81	1
380	435	612	613	175	114	7
381	436	614	615	478	86	2
382	437	616	617	56	248	4
383	439	618	619	122	350	9
384	441	620	621	71	1020	4
385	442	622	623	14	11	2
386	443	624	622	75	88	16
387	444	618	625	37	183	6
388	446	623	626	74	60	11
389	452	635	636	68	5	1
390	453	637	211	115	248	4
391	454	638	639	85	1005	10
392	455	212	215	46	0	0
393	456	640	641	56	16	3
394	457	642	643	180	395	17
395	458	644	645	79	217	12
396	459	646	643	22	178	5
397	460	116	134	38	86	2
398	461	134	118	38	161	2
399	462	119	647	9	11	2
400	463	648	156	91	49	9
401	464	649	157	76	222	13
402	465	650	651	42	5	1
403	466	652	653	53	86	2
404	467	654	655	9	5	1
405	468	656	654	24	5	1
406	469	657	656	19	5	1
407	470	658	659	61	172	4
408	471	659	657	32	0	0
409	472	660	659	37	521	4
410	473	661	662	125	200	9
411	474	663	664	80	253	5
412	475	663	665	26	81	1
413	476	666	663	41	5	1
414	477	666	667	121	275	9
415	478	665	668	114	657	10
416	479	669	670	114	426	9
417	480	671	672	110	749	13
418	481	673	674	65	253	5
419	482	260	673	84	11	2
420	483	675	671	69	328	5
421	484	669	675	39	11	2
422	485	661	669	28	81	1
423	486	665	661	44	81	1
424	487	676	666	45	242	3
425	488	677	678	103	0	0
426	489	679	680	115	501	9
427	490	681	682	136	517	12
428	491	682	683	252	578	23
429	492	682	677	71	86	2
430	493	684	682	97	167	3
431	494	685	686	562	2563	68
432	495	687	688	94	11	2
433	496	689	684	63	167	3
434	497	689	690	33	167	3
435	498	691	689	67	108	6
436	499	692	691	211	837	29
437	500	691	693	49	38	7
438	501	694	695	80	38	7
439	502	696	697	81	345	8
440	503	697	698	52	167	3
441	504	694	697	50	0	0
442	505	699	694	35	0	0
443	506	700	701	155	604	14
444	507	697	702	70	259	6
445	508	703	698	81	108	6
446	509	704	705	236	1105	23
447	510	706	707	52	86	2
448	511	708	707	162	81	1
449	512	707	709	163	81	1
450	513	706	710	53	248	4
451	514	711	712	81	194	8
452	515	713	692	54	189	7
453	516	714	715	81	189	7
454	517	714	711	51	0	0
455	518	716	717	81	264	7
456	519	718	692	170	668	12
457	520	719	720	22	161	2
458	521	705	720	90	339	7
459	522	721	705	68	27	5
460	523	718	720	142	437	11
461	524	722	723	107	22	4
462	527	724	725	112	5	1
463	528	427	724	23	0	0
464	529	726	429	27	5	1
465	530	727	728	36	0	0
466	531	729	730	295	97	4
467	532	731	732	94	81	1
468	533	733	734	684	86	2
469	535	735	736	56	2125	1
470	536	737	738	35	281	10
471	537	739	740	32	86	2
472	538	741	742	13	0	0
473	539	743	741	11	855	3
474	540	744	745	994	0	0
475	541	746	747	54	81	1
476	542	748	749	92	517	12
477	543	750	751	157	1002	18
478	544	743	752	14	0	0
479	545	753	451	14	0	0
480	548	754	755	47	0	0
481	549	755	259	21	0	0
482	551	756	757	26	92	3
483	552	758	757	15	167	3
484	553	759	757	99	108	6
485	554	760	761	22	255	1
486	555	762	763	34	255	1
487	556	764	765	185	248	4
488	558	766	767	113	242	3
489	559	768	769	142	11	2
490	560	769	770	26	0	0
491	561	771	772	133	81	1
492	562	773	774	352	5	1
493	563	775	776	116	275	9
494	564	777	778	136	662	11
495	566	779	780	141	389	16
496	567	781	782	90	372	13
497	568	783	784	67	55	10
498	569	602	785	110	604	14
499	570	786	787	53	108	6
500	571	788	789	62	205	10
501	572	790	791	44	22	4
502	573	792	793	37	172	4
503	574	794	470	102	0	0
504	575	794	795	11	0	0
505	576	470	796	170	0	0
506	577	470	467	11	0	0
507	578	796	473	108	0	0
508	579	796	797	59	167	3
509	580	473	463	10	0	0
510	581	798	799	54	0	0
511	582	798	474	10	0	0
512	583	799	475	81	0	0
513	584	474	799	56	0	0
514	585	800	801	208	0	0
515	586	800	802	209	850	2
516	587	801	803	99	0	0
517	589	803	804	153	0	0
518	590	804	805	16	0	0
519	591	464	806	26	0	0
520	592	807	806	15	0	0
521	593	808	809	40	0	0
522	594	810	811	36	0	0
523	595	810	812	38	11	2
524	596	813	812	37	11	2
525	597	814	815	2	0	0
526	598	816	814	31	0	0
527	599	817	818	7	0	0
528	600	819	820	39	183	6
529	601	821	822	74	255	1
530	603	823	491	162	0	0
531	604	824	825	44	86	2
532	605	825	826	48	16	3
533	607	828	523	4	0	0
534	608	524	824	60	5	1
535	609	829	830	329	86	2
536	610	831	832	103	2084	37
537	611	833	834	22	0	0
538	612	835	836	58	0	0
539	613	837	838	78	0	0
540	614	353	839	106	0	0
541	615	840	351	55	0	0
542	616	840	841	13	0	0
543	617	351	842	46	0	0
544	619	841	843	259	593	12
545	620	841	844	51	81	1
546	621	843	845	344	0	0
547	622	845	846	343	0	0
548	623	845	348	26	0	0
549	624	846	847	113	0	0
550	625	847	848	14	0	0
551	626	847	849	321	0	0
552	627	848	850	151	0	0
553	628	848	851	13	0	0
554	629	852	853	77	510	2
555	630	854	855	152	591	3
556	631	856	857	71	497	4
557	633	860	861	32	404	5
558	634	862	863	53	5	1
559	635	864	458	126	32	6
560	636	865	866	76	248	4
561	637	867	866	41	172	4
562	639	868	869	51	242	3
563	640	870	871	47	161	2
564	641	872	873	64	404	5
565	642	874	875	115	178	5
566	644	876	877	65	161	2
567	645	878	879	98	86	2
568	646	880	881	7	0	0
569	647	882	883	12	0	0
570	648	880	882	365	0	0
571	650	881	883	363	0	0
572	654	884	885	23	0	0
573	655	886	884	18	0	0
574	656	885	887	33	0	0
575	657	888	889	268	1020	4
576	658	890	891	78	1275	5
577	661	892	893	103	0	0
578	662	894	895	18	0	0
579	663	895	896	23	0	0
580	664	896	894	15	0	0
581	665	897	898	12	0	0
582	667	899	900	10	5	1
583	668	901	902	10	5	1
584	669	903	904	129	167	3
585	670	905	906	60	510	2
586	671	907	908	94	0	0
587	674	909	910	39	2226	23
588	676	911	912	351	2944	31
589	677	913	914	12	0	0
590	685	918	919	348	0	0
591	686	915	918	292	0	0
592	687	920	921	361	0	0
593	688	922	923	321	0	0
594	695	924	916	13	0	0
595	698	925	926	509	0	0
596	699	927	928	48	92	3
597	700	929	930	233	0	0
598	704	931	932	33	81	1
599	705	834	932	28	11	2
600	706	931	834	19	0	0
601	707	933	934	246	0	0
602	708	935	936	110	0	0
603	709	937	938	61	5	1
604	710	939	940	238	2125	1
605	711	938	940	112	0	0
606	712	89	941	8	0	0
607	713	86	942	9	0	0
608	714	942	89	12	0	0
609	715	941	86	8	0	0
610	719	943	944	13	0	0
611	720	945	946	14	0	0
612	721	944	945	14	0	0
613	722	946	943	13	0	0
614	723	947	948	13	0	0
615	724	949	950	15	0	0
616	725	950	947	14	0	0
617	726	951	952	61	5	1
618	727	952	953	34	5	1
619	728	952	954	74	103	5
620	729	955	956	22	0	0
621	730	957	958	67	0	0
622	732	959	960	70	183	6
623	733	961	959	86	0	0
624	734	960	962	109	426	9
625	735	963	964	33	86	2
626	736	962	965	92	420	8
627	737	966	967	166	1147	17
628	738	968	969	168	528	14
629	739	967	968	72	5	1
630	740	968	970	101	662	11
631	741	971	967	74	496	8
632	742	972	967	58	0	0
633	743	973	972	56	409	6
634	744	974	972	21	0	0
635	746	975	976	190	81	1
636	747	977	978	108	92	3
637	748	978	961	213	551	18
638	749	979	961	79	172	4
639	750	980	979	79	92	3
640	751	981	982	44	11	2
641	752	983	984	99	347	4
642	753	985	986	180	374	9
643	754	987	988	33	81	1
644	755	989	990	55	86	2
645	756	987	990	40	0	0
646	757	987	991	83	114	7
647	758	979	992	159	668	12
648	759	989	993	52	178	5
649	760	981	989	112	270	8
650	761	994	990	134	356	10
651	762	995	996	44	161	2
652	763	997	998	7	0	0
653	764	999	983	92	323	4
654	765	1000	999	188	436	11
655	766	1001	1000	45	0	0
656	767	1002	1000	110	275	9
657	768	1003	1004	55	334	6
658	769	1005	1006	53	178	5
659	770	1007	1008	247	11	2
660	771	1009	1010	46	328	5
661	772	1003	1006	25	11	2
662	773	1002	1003	81	242	3
663	774	1008	1002	105	350	9
664	775	988	1011	110	420	8
665	776	1012	1013	49	103	5
666	777	1014	1013	49	81	1
667	778	1015	1014	115	103	5
668	779	996	1016	190	255	1
669	780	1017	1018	232	86	2
670	781	1017	1019	49	0	0
671	782	1019	1020	139	5	1
672	783	1021	1022	234	81	1
673	784	1022	1023	174	81	1
674	785	1024	1025	233	27	5
675	786	1025	1026	259	81	1
676	787	1027	1028	60	161	2
677	788	1028	1029	164	81	1
678	789	1030	1031	88	81	1
679	790	1032	1033	61	5	1
680	791	1034	300	46	0	0
681	793	301	1035	29	0	0
682	795	1036	1037	102	0	0
683	797	1037	1038	56	5	1
684	799	1039	1040	141	81	1
685	800	1040	1041	81	5	1
686	801	1042	1039	96	11	2
687	802	1039	1043	131	86	2
688	803	1044	1045	215	242	3
689	805	1046	1047	223	260	2
690	806	1048	1049	215	264	7
691	807	1049	1050	92	5	1
692	808	1051	1052	1104	437	11
693	809	1052	1053	170	81	1
694	810	1052	1054	97	81	1
695	811	1054	1055	762	11	2
696	812	1056	1057	604	178	5
697	813	1057	1058	144	5	1
698	814	1049	1059	744	281	10
699	815	1059	1060	66	5	1
700	816	1061	1062	114	5	1
701	817	1062	1063	186	5	1
702	818	1064	1065	650	92	3
703	819	1065	1066	87	5	1
704	821	1068	1069	141	5	1
705	822	1070	1071	183	0	0
706	823	1072	1073	19	0	0
707	824	1073	1074	16	0	0
708	825	1074	1072	35	0	0
709	826	1075	1076	42	103	5
710	827	1075	1077	39	356	10
711	828	1078	1079	407	0	0
712	829	1079	1080	29	0	0
713	830	1080	1081	6	0	0
714	831	1079	1082	28	0	0
715	832	1083	1082	14	0	0
716	833	1084	1085	29	0	0
717	834	1084	1086	26	0	0
718	835	1086	1087	6	0	0
719	836	1087	1083	10	0	0
720	837	1082	1080	19	0	0
721	838	1081	1085	20	0	0
722	839	1085	1086	19	0	0
723	840	1088	1089	55	86	2
724	841	1088	1090	56	161	2
725	842	1091	1092	29	0	0
726	843	1091	1093	30	0	0
727	844	1094	1095	131	97	4
728	845	1095	1096	32	92	3
729	846	1097	1098	19	0	0
730	847	1099	1100	19	92	3
731	848	1099	1101	19	167	3
732	849	1102	1103	9	81	1
733	850	1102	1104	62	161	2
734	851	1105	1106	70	119	8
735	852	1107	1108	11	16	3
736	853	1106	1108	59	5	1
737	854	1109	1110	83	2048	44
738	856	1111	1112	28	242	3
739	857	1113	1114	31	949	22
740	858	1115	1116	39	0	0
741	859	1116	1117	92	81	1
742	861	1118	1119	75	328	5
743	862	1120	1121	90	1053	10
744	864	1122	1123	46	0	0
745	865	1124	1123	8	0	0
746	866	1125	1126	160	5	1
747	867	1127	1128	164	506	10
748	868	1129	1130	27	0	0
749	870	1131	1132	125	0	0
750	871	1132	1133	164	0	0
751	872	1133	1134	163	0	0
752	873	1134	1131	124	0	0
753	874	1134	1132	11	0	0
754	875	1135	1136	101	0	0
755	876	1136	1137	159	0	0
756	877	1137	1138	159	0	0
757	878	1138	1135	101	0	0
758	879	1138	1136	8	0	0
759	880	1139	1140	71	0	0
760	884	1142	1139	71	0	0
761	885	1142	1140	7	0	0
762	886	1143	1144	49	0	0
763	895	1146	1147	149	259	6
764	896	1147	1148	367	545	17
765	897	1147	1149	334	905	14
766	898	1150	1151	138	5	1
767	899	1151	1152	138	0	0
768	900	1153	1154	31	0	0
769	901	1154	1155	238	684	15
770	903	1157	1158	115	0	0
771	904	1158	1159	115	0	0
772	905	1159	1156	84	0	0
773	906	1157	1159	8	0	0
774	907	1160	1161	29	0	0
775	908	1161	1162	52	0	0
776	909	1163	1164	52	758	6
777	910	1164	1165	27	0	0
778	914	1166	1167	55	425	1
779	916	1168	1169	82	11	2
780	928	1171	1172	90	1116	25
781	929	1172	1173	73	248	4
782	933	1176	1177	113	270	8
783	934	1176	1178	76	5	1
784	935	1178	1179	53	0	0
785	936	1178	1180	55	0	0
786	937	1179	1181	279	927	18
787	939	1181	1182	67	167	3
788	940	1182	1183	68	242	3
789	942	1183	1184	168	253	5
790	943	1179	1184	329	850	2
791	944	1185	1180	326	850	2
792	945	1180	1186	456	604	14
793	948	1173	1174	42	0	0
794	950	1187	1188	56	765	3
795	951	1189	1187	54	0	0
796	952	1190	1189	122	0	0
797	953	1191	1192	27	1020	4
798	955	1193	1194	67	409	6
799	956	1195	1196	68	334	6
800	957	1197	1198	20	0	0
801	959	1199	1200	70	490	7
802	961	1201	1202	91	651	9
803	962	1203	1204	76	426	9
804	963	1203	1193	13	0	0
805	964	1195	1203	49	0	0
806	965	1205	1206	60	0	0
807	966	1207	1208	203	286	11
808	967	1209	1210	56	172	4
809	968	1211	1212	36	16	3
810	969	1213	1211	117	328	5
811	972	1214	1215	150	0	0
812	973	1216	1217	14	0	0
813	974	1218	1219	20	0	0
814	975	849	1220	219	0	0
815	976	1221	1222	26	0	0
816	977	1223	1224	59	167	3
817	978	1225	1223	32	0	0
818	979	369	1226	61	11	2
819	980	932	1227	44	86	2
820	981	1228	1227	34	0	0
821	982	1229	340	66	86	2
822	984	345	1231	9	161	2
823	985	892	1232	81	5	1
824	986	350	355	69	0	0
825	987	1233	1234	117	205	10
826	988	1235	1236	122	292	12
827	989	1237	1238	126	593	12
828	990	842	1239	122	593	12
829	992	1233	1240	169	668	12
830	993	1241	1242	115	517	12
831	994	1243	1244	77	38	7
832	995	1245	1246	80	183	6
833	996	1245	1243	39	5	1
834	997	1237	1247	38	81	1
835	998	1247	1235	33	0	0
836	999	838	1237	58	86	2
837	1000	1248	1249	59	22	4
838	1001	838	1250	332	0	0
839	1002	1248	1251	67	253	5
840	1003	1252	1253	63	248	4
841	1004	1254	1255	81	33	6
842	1005	1243	1254	39	5	1
843	1006	1243	356	42	86	2
844	1007	1256	593	130	367	12
845	1008	593	1257	77	11	2
846	1009	1258	1259	58	178	5
847	1010	1260	1261	64	0	0
848	1011	1262	572	132	350	9
849	1012	1263	572	87	183	6
850	1013	584	586	63	5	1
851	1014	1264	1265	72	242	3
852	1015	1266	1264	72	167	3
853	1016	1267	1266	70	167	3
854	1017	1266	1268	119	894	12
855	1018	1269	1270	90	178	5
856	1019	1269	1271	366	161	2
857	1020	1272	1273	73	0	0
858	1021	1273	1274	81	0	0
859	1022	1275	1276	161	684	15
860	1023	1269	1277	80	0	0
861	1024	1278	1279	80	253	5
862	1025	1280	1281	60	0	0
863	1026	1282	1283	37	172	4
864	1027	1282	1284	244	948	22
865	1028	1282	1285	79	5	1
866	1029	1285	1286	118	97	4
867	1030	563	1284	47	5	1
868	1031	1287	563	102	271	4
869	1032	1288	1289	150	253	5
870	1033	1290	1291	91	0	0
871	1034	1292	1293	28	5	1
872	1035	1294	121	8	161	2
873	1036	121	1295	25	86	2
874	1037	108	1296	12	108	6
875	1038	1297	1298	57	86	2
876	1040	1299	1300	10	5	1
877	1041	1301	1297	32	81	1
878	1042	1302	135	25	86	2
879	1043	140	150	36	86	2
880	1044	231	229	36	92	3
881	1046	1303	1304	24	0	0
882	1047	1305	1306	9	11	2
883	1048	1307	241	122	86	2
884	1049	1308	156	71	481	19
885	1050	1304	1309	52	0	0
886	1051	1306	1310	62	0	0
887	1052	1311	239	213	334	6
888	1053	1312	1313	18	253	5
889	1054	1314	1315	30	0	0
890	1055	1315	1316	8	5	1
891	1056	1317	1318	19	5	1
892	1057	1306	1319	18	103	5
893	1058	1320	154	7	81	1
894	1059	1321	1307	81	161	2
895	1060	1322	1315	15	172	4
896	1063	1323	1324	120	178	5
897	1064	1325	1323	107	217	12
898	1066	1326	1327	41	0	0
899	1067	1328	137	100	415	7
900	1068	1328	1326	82	97	4
901	1069	1326	1323	57	161	2
902	1071	1329	1330	12	5	1
903	1076	1332	1333	79	172	4
904	1077	1334	1332	115	194	8
905	1078	1335	1336	94	97	4
906	1079	1337	1336	36	248	4
907	1080	1338	1339	11	81	1
908	1081	1340	1341	247	0	0
909	1084	1342	1343	21	323	4
910	1085	1344	1345	89	582	10
911	1086	1346	1347	85	86	2
912	1087	1348	1349	36	167	3
913	1088	1349	1350	36	22	4
914	1089	1351	1348	22	97	4
915	1090	1352	1353	85	92	3
916	1092	851	1354	153	0	0
917	1093	1355	848	315	0	0
918	1097	1357	344	56	253	5
919	1098	1358	1359	67	242	3
920	1101	1360	1361	97	81	1
921	1102	1360	1362	67	0	0
922	1103	1363	1364	132	0	0
923	1104	1365	1361	14	0	0
924	1105	1365	1366	16	0	0
925	1106	1361	1367	167	0	0
926	1107	1361	1368	16	0	0
927	1108	1369	1370	89	0	0
928	1110	536	1372	53	0	0
929	1112	1373	1374	259	161	2
930	1114	1376	1377	117	361	11
931	1115	1378	1379	69	0	0
932	1116	1378	1380	11	0	0
933	1117	1379	1381	70	81	1
