ProblemType:	CARP
NumberNodes:	11072
NumberEdges:	12081
DepotNodeNumber:	7672
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
361	490	545	546	74	1224	8
362	492	549	550	66	0	0
363	496	551	552	50	1582	7
364	497	553	554	12	323	2
365	498	554	555	12	0	0
366	499	556	557	13	323	2
367	500	558	559	372	162	1
368	501	559	560	74	0	0
369	502	561	562	125	485	3
370	503	562	563	19	0	0
371	504	563	564	160	690	3
372	505	564	565	262	204	1
373	506	519	560	649	162	1
374	509	566	567	16	0	0
375	510	568	567	16	0	0
376	511	569	570	233	0	0
377	512	571	572	48	323	2
378	513	573	569	181	0	0
379	514	574	575	503	255	2
380	515	576	577	111	323	2
381	516	578	579	104	0	0
382	517	578	580	197	0	0
383	518	581	582	807	204	1
384	519	582	583	30	162	1
385	520	583	584	52	162	1
386	521	585	586	315	0	0
387	522	587	585	95	0	0
388	523	588	589	84	162	1
389	524	590	591	90	162	1
390	529	594	595	717	94	1
391	533	575	564	890	162	1
392	534	596	597	72	969	6
393	535	598	599	66	1377	7
394	536	600	601	74	1658	10
395	537	565	576	859	366	2
396	538	602	577	259	1751	10
397	539	577	603	211	162	1
398	540	604	597	40	323	2
399	541	597	599	79	969	6
400	542	599	601	65	527	3
401	543	604	605	37	0	0
402	544	605	606	108	0	0
403	545	588	607	121	527	3
404	546	608	609	194	0	0
405	547	609	610	94	0	0
406	548	610	611	128	1131	7
407	549	610	612	43	485	3
408	551	614	615	345	162	1
409	552	616	532	20	0	0
410	554	617	618	121	1386	9
411	555	614	619	434	162	1
412	556	620	619	61	0	0
413	557	621	622	135	1377	8
414	558	622	623	183	2193	14
415	559	622	617	96	502	2
416	560	617	624	107	1292	8
417	563	625	626	353	485	3
418	566	628	629	594	162	1
419	567	630	631	62	808	5
420	568	632	633	704	0	0
421	569	634	635	448	162	1
422	570	621	636	108	485	3
423	572	638	627	650	0	0
424	573	638	639	76	0	0
425	574	639	637	649	162	1
426	575	628	640	111	0	0
427	576	641	642	404	162	1
428	577	643	644	58	689	4
429	579	644	645	212	162	1
430	586	646	647	53	969	6
431	589	15	648	58	0	0
432	590	649	650	114	2168	10
433	591	650	651	88	1054	6
434	592	652	653	78	323	2
435	593	654	655	12	485	3
436	594	655	656	16	162	1
437	595	657	658	19	485	3
438	596	659	660	6	0	0
439	597	661	662	53	1131	7
440	598	662	663	12	162	1
441	599	664	665	39	323	2
442	600	665	666	81	561	4
443	601	667	668	39	162	1
444	602	668	669	56	969	6
445	605	670	671	178	3043	18
446	608	672	673	64	1132	6
447	609	674	673	44	162	1
448	611	675	676	76	366	2
449	616	677	678	9	808	5
450	617	679	677	55	969	6
451	618	680	681	6	0	0
452	619	681	679	43	969	6
453	620	682	683	40	646	4
454	621	683	684	77	969	6
455	622	685	686	14	162	1
456	623	686	687	4	0	0
457	624	688	689	50	1054	6
458	625	690	691	111	2066	12
459	626	691	692	6	162	1
460	627	693	694	304	0	0
461	628	695	696	235	2703	17
462	629	697	698	45	0	0
463	630	698	699	40	238	2
464	631	700	701	110	485	3
465	633	702	703	86	1088	7
466	634	703	704	63	808	5
467	635	705	706	4	0	0
468	636	706	707	87	1292	8
469	637	708	709	31	0	0
470	641	710	711	35	0	0
471	642	712	713	93	0	0
472	643	714	537	50	162	1
473	645	715	716	121	485	3
474	646	717	715	142	0	0
475	648	718	719	19	162	1
476	649	719	720	116	748	3
477	650	720	721	106	0	0
478	652	722	723	718	162	1
479	653	724	725	300	0	0
480	654	726	727	518	0	0
481	655	728	729	110	1530	10
482	656	730	731	75	996	6
483	657	731	732	104	782	5
484	658	732	733	45	162	1
485	659	734	735	83	1088	7
486	660	736	737	64	969	6
487	661	738	739	42	255	2
488	662	660	740	42	1131	7
489	663	740	661	16	162	1
490	664	486	741	88	808	5
491	665	485	742	89	850	5
492	666	743	744	103	1012	6
493	667	745	746	95	808	5
494	668	747	748	1287	774	4
495	672	749	750	96	162	1
496	673	750	676	28	162	1
497	674	676	751	57	646	4
498	675	751	675	56	323	2
499	677	752	753	53	2746	17
500	678	754	755	64	0	0
501	680	756	757	92	901	6
502	681	758	12	108	0	0
503	682	759	760	41	663	3
504	684	761	762	153	1751	9
505	685	762	488	35	0	0
506	686	763	764	89	162	1
507	687	765	766	79	1862	10
508	698	768	769	107	1131	7
509	699	770	771	176	0	0
510	700	772	773	31	323	2
511	701	774	775	110	0	0
512	702	776	777	49	0	0
513	705	778	779	670	0	0
514	706	780	781	26	0	0
515	707	569	782	598	323	2
516	708	782	783	30	0	0
517	709	784	785	118	0	0
518	710	784	786	7	0	0
519	711	786	787	52	0	0
520	712	787	788	123	0	0
521	713	788	789	36	0	0
522	715	790	791	48	485	3
523	716	791	792	102	1224	8
524	717	792	793	78	298	2
525	718	794	795	37	162	1
526	719	796	797	41	162	1
527	720	571	779	188	323	2
528	721	798	799	141	1819	11
529	722	800	801	108	1267	8
530	723	802	803	50	281	2
531	724	794	804	147	663	3
532	725	792	805	49	578	4
533	726	797	806	50	323	2
534	727	788	807	171	0	0
535	728	790	808	85	850	5
536	729	809	608	87	340	1
537	730	810	811	216	162	1
538	731	811	812	262	162	1
539	732	611	813	523	740	5
540	734	815	816	130	0	0
541	735	817	814	172	0	0
542	736	732	818	42	0	0
543	737	818	819	46	0	0
544	741	609	822	340	0	0
545	742	823	824	97	323	2
546	743	825	826	164	578	4
547	744	826	827	37	162	1
548	745	827	823	180	1955	12
549	746	823	828	43	417	3
550	747	829	830	123	162	1
551	748	830	827	817	485	3
552	749	831	832	132	162	1
553	750	829	831	37	162	1
554	751	833	834	207	0	0
555	753	835	836	741	162	1
556	754	837	838	362	408	2
557	755	836	839	303	162	1
558	756	840	841	368	162	1
559	757	842	843	142	527	3
560	758	843	844	122	366	2
561	759	845	25	401	0	0
562	760	25	641	32	162	1
563	761	846	847	65	850	5
564	762	848	846	96	740	5
565	765	849	850	59	0	0
566	766	850	851	69	485	3
567	767	852	853	286	0	0
568	769	854	855	86	1513	8
569	770	24	855	155	0	0
570	771	845	856	718	910	3
571	774	857	858	150	0	0
572	775	859	860	25	162	1
573	776	857	861	89	0	0
574	777	862	859	180	2304	14
575	778	863	864	177	0	0
576	779	865	866	14	162	1
577	780	866	867	7	417	3
578	781	868	869	5	0	0
579	782	869	870	5	485	3
580	783	653	871	62	485	3
581	784	871	652	78	323	2
582	785	872	284	15	0	0
583	786	873	872	61	162	1
584	787	874	875	246	2244	12
585	788	874	876	165	0	0
586	789	874	877	27	0	0
587	790	878	879	131	0	0
588	791	880	881	190	162	1
589	792	882	883	585	323	2
590	793	883	884	264	0	0
591	794	885	886	202	323	2
592	795	886	887	87	0	0
593	796	888	889	194	0	0
594	798	890	891	9	0	0
595	799	892	893	61	1259	6
596	800	891	893	33	162	1
597	802	390	894	109	1097	6
598	803	895	896	37	417	3
599	804	897	895	71	162	1
600	805	898	899	82	0	0
601	806	900	901	480	485	3
602	807	902	903	120	0	0
603	808	903	904	179	604	4
604	809	905	906	121	323	2
605	810	907	908	344	1624	11
606	811	908	909	145	0	0
607	812	909	910	250	323	2
608	813	911	912	140	0	0
609	814	894	913	90	935	5
610	815	914	913	38	162	1
611	816	390	915	88	646	4
612	817	915	914	85	867	4
613	819	917	918	5	0	0
614	820	918	919	83	1292	8
615	821	920	921	187	0	0
616	823	922	923	16	340	1
617	824	923	924	74	417	3
618	825	925	926	8	0	0
619	826	927	928	267	0	0
620	827	929	930	77	1649	11
621	828	930	931	45	646	4
622	829	910	932	232	162	1
623	830	842	933	22	0	0
624	831	933	844	113	646	4
625	832	844	934	115	0	0
626	834	935	936	105	162	1
627	835	936	843	51	408	2
628	836	937	938	50	162	1
629	837	938	939	136	162	1
630	841	941	942	115	0	0
631	842	943	944	94	0	0
632	843	945	946	107	867	4
633	844	946	885	7	0	0
634	855	947	948	90	162	1
635	856	949	878	587	0	0
636	857	950	951	90	0	0
637	858	951	952	14	0	0
638	859	952	67	187	0	0
639	860	952	953	90	0	0
640	861	951	67	188	0	0
641	863	954	955	15	0	0
642	864	955	956	116	162	1
643	865	957	958	40	0	0
644	866	958	959	632	0	0
645	870	960	961	81	0	0
646	872	962	963	116	1131	7
647	873	964	965	117	1088	7
648	874	964	966	118	1513	9
649	877	967	968	56	0	0
650	878	969	970	114	663	3
651	879	747	971	54	646	4
652	880	972	973	155	324	1
653	881	974	670	37	162	1
654	882	974	975	63	162	1
655	883	976	977	92	1173	7
656	884	976	978	70	740	5
657	885	340	979	300	809	4
658	886	340	980	751	0	0
659	887	466	981	419	204	1
660	888	455	982	83	162	1
661	891	461	983	25	204	1
662	893	984	468	241	162	1
663	894	470	985	16	162	1
664	895	465	986	37	162	1
665	897	484	987	58	162	1
666	899	472	988	66	418	2
667	903	980	989	84	204	1
668	908	423	413	77	740	5
669	909	449	409	1058	162	1
670	910	345	429	342	162	1
671	911	408	414	37	281	2
672	912	990	991	299	0	0
673	913	990	992	185	0	0
674	914	991	993	130	162	1
675	915	994	995	383	0	0
676	916	408	447	171	1224	8
677	917	447	417	10	0	0
678	918	346	459	6	0	0
679	919	445	469	252	323	2
680	920	464	428	595	0	0
681	921	350	469	295	162	1
682	922	996	997	61	162	1
683	923	998	996	106	1267	8
684	924	999	1000	28	485	3
685	925	999	1001	60	485	3
686	926	1001	1002	20	0	0
687	927	1003	434	585	162	1
688	928	420	1004	84	0	0
689	929	416	1005	51	485	3
690	930	418	1006	44	646	4
691	931	421	1007	31	323	2
692	932	424	1008	59	162	1
693	933	1008	1009	80	0	0
694	934	1009	421	100	1292	8
695	935	997	424	110	1539	8
696	936	407	997	48	162	1
697	937	1003	1010	41	485	3
698	938	1011	1012	356	340	1
699	939	1013	1014	105	323	2
700	940	1015	971	94	850	5
701	941	1016	1017	148	833	6
702	942	1018	747	42	528	2
703	943	971	1019	73	0	0
704	944	1019	1020	19	0	0
705	945	1020	1021	87	94	1
706	946	1022	1020	238	162	1
707	947	1023	1019	140	1105	7
708	948	1023	1024	44	808	5
709	949	1021	1025	43	485	3
710	950	1020	1026	31	502	2
711	951	1027	1028	184	162	1
712	952	1029	1030	264	162	1
713	953	1030	1031	444	204	1
714	954	1032	1033	207	0	0
715	955	1034	1035	67	0	0
716	956	1036	1037	350	162	1
717	957	406	1038	31	162	1
718	958	1039	1040	92	1633	8
719	959	735	1041	31	0	0
720	960	1041	1042	49	502	2
721	961	1042	1043	32	162	1
722	962	1044	543	112	1471	8
723	963	543	1045	99	1131	7
724	964	1046	1047	125	1454	9
725	965	1047	1048	103	1292	8
726	966	1049	736	138	1659	9
727	967	1050	1051	371	0	0
728	968	1050	693	100	0	0
729	969	1052	1053	65	850	5
730	970	699	1054	36	204	1
731	971	1054	1055	60	323	2
732	972	1055	1056	53	162	1
733	973	1056	549	108	884	2
734	974	1057	1058	177	366	2
735	975	1059	758	120	162	1
736	976	1060	1059	29	323	2
737	977	1061	1062	58	1131	7
738	978	968	1063	60	0	0
739	979	1063	717	60	0	0
740	980	716	1064	49	1454	9
741	981	1064	764	97	850	5
742	982	1065	1066	89	927	6
743	983	1066	1067	103	1581	9
744	984	1068	1069	55	0	0
745	985	1069	1070	13	0	0
746	986	1070	1071	42	0	0
747	987	1071	1072	30	0	0
748	988	1072	1073	26	0	0
749	989	1073	1074	65	485	3
750	990	1075	1076	46	323	2
751	991	1076	1077	8	0	0
752	992	1077	1078	39	323	2
753	993	1046	1049	83	0	0
754	994	1049	1075	41	0	0
755	995	1075	1079	43	0	0
756	996	1079	694	55	0	0
757	997	688	1080	13	604	4
758	998	1081	1082	93	1377	8
759	1000	1083	1084	27	485	3
760	1001	1047	1085	76	969	6
761	1002	735	1086	60	850	5
762	1003	736	1087	30	647	3
763	1004	1079	768	106	1513	9
764	1005	1076	1088	52	901	6
765	1006	663	1089	31	162	1
766	1007	968	659	60	689	4
767	1008	1090	1091	756	162	1
768	1010	1092	1093	92	1335	8
769	1011	1094	1095	322	162	1
770	1012	1096	1097	148	204	1
771	1013	1098	508	95	204	1
772	1014	1091	1099	143	0	0
773	1015	1099	1100	229	323	2
774	1016	1101	1102	77	162	1
775	1017	1102	1103	55	0	0
776	1018	1102	1104	40	162	1
777	1019	1105	1103	10	0	0
778	1020	1105	1106	33	324	2
779	1021	1099	1107	95	527	3
780	1023	1108	1109	958	2195	13
781	1024	1110	1111	303	162	1
782	1026	1113	1114	153	162	1
783	1027	1115	1116	240	0	0
784	1028	1117	1118	220	1105	7
785	1029	1119	1117	335	340	1
786	1030	1119	1115	201	323	2
787	1031	1115	1120	470	0	0
788	1032	1121	1122	81	1131	7
789	1033	1122	1118	78	486	2
790	1034	1122	1123	143	689	4
791	1037	1126	1127	1412	1820	10
792	1038	1127	1128	45	0	0
793	1039	1128	1129	264	0	0
794	1040	1130	1131	120	1403	9
795	1041	1132	1133	151	162	1
796	1042	1134	972	388	0	0
797	1043	761	1135	36	0	0
798	1044	1136	1137	58	765	5
799	1045	1137	1138	8	0	0
800	1046	1138	1139	58	867	4
801	1047	1139	1140	16	680	1
802	1048	1140	1141	34	0	0
803	1049	1142	1143	85	578	4
804	1050	1144	1141	10	0	0
805	1051	1145	1146	107	1097	6
806	1052	1146	1147	72	808	5
807	1053	1148	1149	312	0	0
808	1055	1150	704	51	527	3
809	1056	1150	1151	126	1658	10
810	1057	1140	1152	37	578	4
811	1058	1138	1153	35	485	3
812	1059	1154	1155	99	162	1
813	1060	1156	1157	31	646	4
814	1061	1158	1159	114	1700	10
815	1062	1159	1160	78	0	0
816	1063	1160	1161	47	0	0
817	1064	1149	1162	39	0	0
818	1065	1162	1163	73	0	0
819	1067	1161	1164	54	808	5
820	1068	1164	1165	167	1658	10
821	1069	1166	1167	56	689	4
822	1070	1167	976	70	162	1
823	1071	976	1168	69	0	0
824	1072	1168	1169	49	0	0
825	1074	538	1169	118	0	0
826	1075	1169	1170	60	0	0
827	1076	1171	1172	94	1131	7
828	1077	1172	1173	71	502	2
829	1078	1174	1173	80	884	6
830	1079	1173	1175	70	485	3
831	1080	538	1176	95	0	0
832	1081	702	1177	48	366	2
833	1082	1178	1167	13	204	1
834	1083	1160	1179	83	1250	8
835	1084	1180	1172	24	366	2
836	1085	1164	1181	120	1335	8
837	1086	1159	1182	85	1335	8
838	1087	1183	1160	123	1573	10
839	1088	1184	1185	499	0	0
840	1089	1185	539	177	0	0
841	1091	1186	1187	149	204	1
842	1092	1187	1188	114	162	1
843	1093	1189	1190	113	281	2
844	1103	1191	1192	27	646	4
845	1104	1192	1193	26	689	4
846	1105	714	1194	81	1369	6
847	1106	714	1195	114	1105	7
848	1107	1196	1197	81	884	6
849	1108	1198	1199	80	969	6
850	1109	1198	1200	112	1335	8
851	1110	1196	1201	80	1012	6
852	1111	1202	1203	42	323	2
853	1112	1204	1203	23	646	4
854	1113	1205	1206	38	0	0
855	1114	1207	1206	23	867	4
856	1115	1206	1208	23	485	3
857	1118	1209	1210	11	204	1
858	1119	1211	1212	23	162	1
859	1120	1213	1214	60	850	5
860	1121	1215	1216	55	850	4
861	1122	1217	1218	57	765	5
862	1123	1219	1220	22	162	1
863	1124	709	1192	35	0	0
864	1125	1221	1222	107	1131	7
865	1126	1223	1224	101	927	6
866	1127	743	1225	118	1615	10
867	1128	1226	1227	77	1012	6
868	1129	1228	1229	77	901	6
869	1130	1230	1231	87	850	5
870	1131	1230	1232	118	1862	10
871	1132	487	1233	78	510	4
872	1133	1234	1235	115	1428	9
873	1134	1234	1236	101	927	6
874	1135	1237	1238	102	1054	6
875	1136	1239	1240	338	0	0
876	1137	1241	1242	453	323	2
877	1138	1243	1244	31	0	0
878	1139	1245	1246	99	1250	8
879	1140	770	1247	197	162	1
880	1141	1248	1245	66	0	0
881	1142	1245	1249	58	0	0
882	1143	1249	1250	17	0	0
883	1144	757	1251	23	94	1
884	1145	756	1252	30	323	2
885	1146	1253	1254	84	485	3
886	1148	1255	1242	476	162	1
887	1149	1242	1256	488	459	3
888	1150	1257	1258	156	0	0
889	1153	1259	1260	93	162	1
890	1154	1261	1259	305	0	0
891	1156	1262	1263	75	485	3
892	1157	1263	1264	101	162	1
893	1159	1265	1266	226	0	0
894	1160	1267	1268	10	0	0
895	1161	1267	1269	10	0	0
896	1164	1271	1272	18	162	1
897	1165	1272	1273	69	0	0
898	1166	1274	1275	75	0	0
899	1168	890	1276	38	570	3
900	1169	1277	730	44	0	0
901	1170	1278	1279	14	0	0
902	1171	1280	1281	146	0	0
903	1172	1281	1282	212	0	0
904	1173	1281	1283	65	0	0
905	1174	1283	1284	157	1862	11
906	1175	1283	1285	95	0	0
907	1176	1285	1286	205	2355	13
908	1178	1287	272	118	323	2
909	1179	274	1288	6	0	0
910	1180	1288	1289	35	0	0
911	1182	1290	1291	504	0	0
912	1183	942	47	164	0	0
913	1184	1292	47	504	0	0
914	1185	47	1290	13	0	0
915	1186	1290	48	297	0	0
916	1187	912	1293	833	0	0
917	1188	1294	1295	373	0	0
918	1189	1295	1293	171	204	1
919	1190	1296	1297	139	808	5
920	1191	1298	1299	8	323	2
921	1192	1300	1301	30	366	2
922	1193	1301	1302	197	3052	17
923	1194	1303	1304	145	0	0
924	1195	1305	1306	54	893	4
925	1198	1307	1308	22	0	0
926	1199	1309	1310	65	485	3
