ProblemType:	CARP
NumberNodes:	770
NumberEdges:	1077
DepotNodeNumber:	0
NumberOfFractions:	1
NumberOfIntervalsForFraction	Paper	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
187	255	245	170	28	0	0
188	256	248	249	132	3060	6
189	257	250	251	32	0	0
190	258	252	253	51	0	0
191	259	252	249	24	0	0
192	260	254	255	112	2142	6
193	261	255	155	75	204	1
194	262	256	257	76	1020	2
195	263	258	248	46	0	0
196	264	253	250	60	204	1
197	265	251	256	70	0	0
198	266	257	254	95	714	2
199	267	150	259	228	4092	13
200	268	259	258	116	2448	6
201	269	260	261	36	0	0
202	270	262	263	35	0	0
203	271	264	265	35	1071	3
204	273	266	163	25	1020	2
205	274	63	93	21	0	0
206	275	267	268	57	0	0
207	276	269	270	67	0	0
208	277	98	263	44	204	1
209	278	136	247	92	0	0
210	279	271	260	39	0	0
211	280	272	270	7	0	0
212	281	261	264	29	204	1
213	282	273	271	113	1020	2
214	283	274	93	69	0	0
215	284	63	275	55	0	0
216	285	275	269	74	2244	5
217	286	247	108	112	1020	2
218	287	265	266	26	0	0
219	288	274	268	13	0	0
220	289	272	273	82	0	0
221	290	262	267	74	510	1
222	291	108	98	59	1020	2
223	294	257	277	81	1836	6
224	295	277	278	35	204	1
225	297	279	276	40	0	0
226	298	280	281	36	0	0
227	299	277	74	59	1224	3
228	300	281	257	101	1020	2
229	301	74	160	145	714	2
230	302	279	280	100	0	0
231	303	282	283	64	0	0
232	304	284	285	59	0	0
233	305	286	287	35	510	1
234	306	282	284	34	0	0
235	307	285	162	185	0	0
236	308	288	162	88	1734	4
237	309	252	287	101	2040	4
238	310	289	290	120	2091	5
239	311	291	292	109	0	0
240	312	293	294	122	204	1
241	313	295	296	120	3060	6
242	314	297	298	116	255	5
243	315	299	300	118	1938	5
244	316	301	299	226	3798	14
245	317	302	301	65	102	2
246	318	303	304	203	1249	4
247	319	304	302	252	255	5
248	320	305	306	254	3556	18
249	322	307	308	105	2550	5
250	323	309	310	109	2040	4
251	324	311	312	109	3060	6
252	325	313	314	53	2244	5
253	326	315	316	76	1020	2
254	327	317	318	77	510	1
255	328	319	320	225	3816	18
256	329	274	321	242	7585	16
257	330	44	322	86	510	1
258	331	47	323	208	3973	16
259	332	39	324	44	1530	3
260	333	325	326	85	2040	4
261	334	326	104	28	0	0
262	335	327	169	261	1734	4
263	336	328	327	90	0	0
264	337	169	171	16	0	0
265	338	263	328	110	510	1
266	340	106	244	96	1020	2
267	342	329	170	86	510	1
268	343	330	173	76	510	1
269	344	331	332	111	1428	3
270	345	333	332	144	4080	6
271	346	334	333	43	0	0
272	347	335	336	96	204	4
273	348	337	338	138	2550	8
274	349	339	340	151	1020	2
275	350	341	342	221	1071	3
276	351	343	344	427	4082	21
277	352	345	346	424	3474	24
278	353	347	348	134	2346	10
279	354	189	349	163	586	7
280	355	350	143	221	3366	6
281	356	351	140	238	3527	13
282	357	352	141	253	3162	11
283	358	353	149	271	3816	21
284	359	354	148	307	3859	21
285	360	355	276	175	1020	2
286	361	279	356	172	0	0
287	362	357	100	205	5749	16
288	363	133	358	148	1326	5
289	364	359	360	68	1632	5
290	365	148	361	152	3570	10
291	367	286	288	81	1020	2
292	368	362	363	54	0	0
293	369	364	70	65	0	0
294	370	365	366	62	510	1
295	371	367	364	25	0	0
296	372	70	362	48	510	1
297	373	368	362	14	0	0
298	374	363	369	48	0	0
299	375	370	368	63	0	0
300	376	369	368	72	0	0
301	377	365	369	24	0	0
302	378	369	370	55	0	0
303	379	101	371	128	408	2
304	380	372	365	140	510	1
305	381	368	350	82	0	0
306	382	373	353	67	0	0
307	383	354	345	25	0	0
308	384	343	374	46	0	0
309	386	351	367	33	0	0
310	387	347	352	61	510	1
311	388	84	345	70	1020	2
312	389	347	351	13	0	0
313	390	373	352	17	0	0
314	391	341	375	51	0	0
315	392	341	374	14	0	0
316	393	354	343	42	0	0
317	394	364	350	18	0	0
318	395	353	84	70	0	0
319	396	375	101	136	0	0
320	398	376	377	30	1020	2
321	399	378	376	34	0	0
322	400	376	379	26	0	0
323	401	380	379	35	1020	2
324	402	381	221	46	51	1
325	403	382	380	85	3626	10
326	404	378	383	152	4176	9
327	405	221	230	83	0	0
328	406	380	203	23	0	0
329	407	203	378	11	0	0
330	408	384	385	23	0	0
331	409	227	386	202	204	1
332	410	42	227	58	0	0
333	411	387	388	66	0	0
334	412	387	230	29	0	0
335	413	386	381	120	3264	7
336	414	389	390	77	2040	4
337	415	389	384	22	0	0
338	416	210	385	33	0	0
339	417	388	391	73	0	0
340	418	392	393	81	3570	7
341	419	392	390	18	0	0
342	420	394	207	94	408	2
343	421	395	396	12	0	0
344	422	397	210	57	1020	2
345	423	393	396	89	0	0
346	424	395	394	94	0	0
347	425	398	382	141	3570	7
348	426	149	399	228	1479	11
349	427	400	288	202	3570	7
350	428	142	401	106	2142	5
351	429	251	402	135	1836	6
352	430	156	403	220	3264	7
353	431	404	355	70	0	0
354	432	356	405	62	0	0
355	433	57	406	218	4199	11
356	434	59	407	213	2856	6
357	435	408	409	106	2958	4
358	436	410	411	89	3570	6
359	440	414	415	80	510	1
360	441	416	417	90	1249	5
361	442	10	418	74	204	1
362	443	255	419	110	1836	6
363	444	141	420	228	1530	9
364	445	152	421	166	8058	11
365	446	422	256	132	1020	2
366	447	159	422	158	2040	4
367	448	250	423	132	3876	11
368	449	424	425	259	2754	12
369	450	260	426	46	2244	5
370	451	427	428	259	8438	10
371	452	429	270	26	0	0
372	453	68	427	131	3060	3
373	454	430	428	99	4080	4
374	455	428	429	56	7140	7
375	456	67	430	131	1530	3
376	457	427	430	11	0	0
377	458	431	282	229	4182	10
378	459	432	431	56	510	1
379	460	431	433	59	0	0
380	461	434	284	296	3634	14
381	462	69	435	97	2040	4
382	463	268	69	32	0	0
383	464	436	193	142	0	0
384	466	437	35	170	1020	2
385	468	438	115	119	153	3
386	469	439	301	98	561	2
387	470	440	441	13	510	1
388	476	442	443	10	510	1
389	477	443	444	9	714	2
390	480	445	446	9	510	1
391	484	363	447	51	0	0
392	485	448	449	46	0	0
393	486	391	18	89	0	0
394	487	397	18	25	0	0
395	488	398	207	40	0	0
396	489	450	451	130	0	0
397	490	80	452	44	0	0
398	491	453	454	179	0	0
399	494	455	456	127	102	2
400	495	456	457	12	0	0
401	496	454	80	7	0	0
402	497	26	187	194	1530	3
403	498	124	458	103	102	2
404	500	459	460	84	0	0
405	501	460	461	39	0	0
406	502	458	397	89	0	0
407	503	123	462	112	51	1
408	504	463	123	146	51	1
409	505	187	459	85	0	0
410	506	17	450	116	0	0
411	507	451	453	115	0	0
412	508	461	124	153	0	0
413	509	26	186	190	1020	2
414	510	186	464	95	0	0
415	511	462	18	88	0	0
416	512	464	463	120	51	1
417	513	32	465	67	510	1
418	515	121	466	8	0	0
419	516	467	465	62	0	0
420	517	468	78	57	1020	2
421	518	119	468	251	3060	6
422	519	231	119	59	0	0
423	520	38	469	230	3493	18
424	521	470	216	156	1020	2
425	522	469	231	18	0	0
426	523	78	451	87	0	0
427	525	213	121	87	204	1
428	526	471	472	44	0	0
429	527	472	213	28	0	0
430	528	216	471	35	2550	5
431	529	209	470	7	0	0
432	530	3	473	81	0	0
433	531	467	474	11	0	0
434	532	474	3	102	510	1
435	533	475	209	81	0	0
436	534	466	32	105	510	1
437	535	473	476	92	51	1
438	536	477	478	56	0	0
439	537	477	479	64	918	3
440	539	480	481	79	3060	6
441	540	481	482	116	1530	3
442	541	303	483	23	0	0
443	542	447	448	53	510	1
444	543	327	484	235	0	0
445	546	84	485	401	3855	16
446	547	486	433	55	0	0
447	548	433	283	236	3627	15
448	551	31	487	158	1020	2
449	565	488	40	260	1632	5
450	566	489	488	232	0	0
451	567	107	328	77	0	0
452	568	228	490	76	3060	6
453	570	491	492	387	4196	12
454	573	493	5	60	510	1
455	580	494	397	231	0	0
456	581	475	494	128	1020	2
457	582	451	475	8	0	0
458	583	495	475	116	0	0
459	585	79	453	62	3570	5
460	587	496	495	178	0	0
461	588	454	496	6	0	0
462	589	81	496	7	0	0
463	590	109	80	360	3685	17
464	591	289	81	44	0	0
465	592	452	289	6	0	0
466	593	452	455	82	0	0
467	594	497	289	82	51	1
468	595	236	455	103	204	1
469	596	498	497	130	0	0
470	597	499	500	6	0	0
471	598	450	494	8	0	0
472	599	501	502	206	0	0
473	600	503	504	135	3060	6
474	601	273	505	112	1734	4
475	602	506	507	73	1020	2
476	603	505	480	80	1734	4
477	604	508	113	94	3417	8
478	605	509	478	29	0	0
479	606	311	320	33	0	0
480	607	481	506	25	0	0
481	608	510	311	45	0	0
482	609	320	511	71	1224	3
483	610	510	309	32	0	0
484	611	503	512	79	0	0
485	612	507	477	14	0	0
486	613	509	309	47	0	0
487	614	513	508	88	2091	5
488	615	113	514	25	0	0
489	616	305	503	61	0	0
490	617	512	515	68	510	1
491	618	514	305	45	0	0
492	619	53	516	94	204	1
493	620	516	303	114	1377	8
494	621	511	53	54	0	0
495	622	483	513	68	0	0
496	623	48	517	201	2448	6
497	625	267	484	184	4896	8
498	628	519	518	73	1020	1
499	629	457	499	4	0	0
500	631	313	521	68	1530	3
501	632	522	313	78	612	3
502	633	520	522	74	1020	1
503	634	484	519	50	510	1
504	635	237	235	97	102	2
505	636	523	237	135	306	6
506	637	517	524	127	1224	3
507	638	235	457	85	0	0
508	639	521	48	63	0	0
509	640	111	524	21	0	0
510	641	525	523	14	0	0
511	642	523	111	25	0	0
512	643	524	525	29	0	0
513	645	498	456	10	0	0
514	646	500	526	3	0	0
515	647	498	293	81	153	3
516	648	483	438	307	102	2
517	649	527	500	73	102	2
518	650	438	528	82	0	0
519	651	526	529	12	0	0
520	652	528	297	71	0	0
521	653	291	243	101	0	0
522	654	293	291	80	0	0
523	655	297	527	112	0	0
524	656	530	499	256	1173	4
525	657	128	531	88	1581	4
526	658	532	25	183	0	0
527	659	533	531	138	1632	5
528	660	25	534	10	0	0
529	661	534	533	183	204	1
530	662	502	532	156	561	2
531	663	533	532	11	0	0
532	664	303	530	407	2550	5
533	665	243	535	174	0	0
534	666	536	537	83	0	0
535	667	526	538	102	0	0
536	669	529	498	8	0	0
537	670	529	536	115	153	3
538	671	538	539	97	153	3
539	674	540	541	33	0	0
540	676	299	542	93	1224	3
541	677	543	299	98	0	0
542	678	307	541	12	0	0
543	679	488	540	63	3468	8
544	680	307	45	70	510	1
545	681	45	543	100	408	2
546	682	542	544	74	510	1
547	683	184	182	110	0	0
548	684	26	545	83	0	0
549	685	546	501	819	510	1
550	686	534	21	192	0	0
551	688	183	547	254	0	0
552	689	548	1	194	0	0
553	690	182	548	177	510	1
554	691	549	184	87	0	0
555	692	547	21	86	0	0
556	693	1	183	357	0	0
557	694	531	501	223	510	1
558	695	545	549	57	0	0
559	698	550	551	149	2040	4
560	700	550	553	48	510	1
561	701	554	225	76	0	0
562	702	501	555	363	0	0
563	703	225	555	68	0	0
564	704	42	554	338	3843	15
565	706	176	553	137	561	2
566	707	553	174	38	0	0
567	709	501	130	103	2040	4
568	711	130	176	93	1020	2
569	712	22	556	119	510	1
570	713	26	21	12	0	0
571	714	22	557	164	0	0
572	715	158	558	102	2805	10
573	716	559	558	19	0	0
574	717	559	153	165	3111	10
575	718	344	346	73	0	0
576	721	560	103	24	0	0
577	722	561	562	50	714	2
578	723	344	560	102	1020	2
579	724	103	325	75	510	1
580	725	562	546	77	1020	2
581	726	325	561	34	1020	2
582	727	557	563	103	0	0
583	728	564	565	150	1020	2
584	729	556	563	121	1530	3
585	730	566	557	316	51	1
586	731	178	566	84	51	1
587	732	565	178	82	102	2
588	733	371	567	266	4182	10
589	735	567	546	177	2550	5
590	736	546	568	271	4080	8
591	737	565	175	82	51	1
592	738	177	565	91	102	2
593	739	131	128	3	0	0
594	740	131	177	87	204	4
595	741	502	531	20	0	0
596	742	552	569	55	0	0
597	743	569	570	25	510	1
598	744	571	165	227	4080	8
599	745	552	165	48	510	1
600	746	569	572	78	2550	5
601	747	180	573	83	714	2
602	748	547	180	165	2040	4
603	749	545	547	10	0	0
604	762	0	574	77	0	0
605	763	446	443	19	0	0
606	764	574	441	22	0	0
607	766	575	576	139	1530	3
608	767	574	575	88	0	0
609	768	577	575	78	510	1
610	769	548	578	60	0	0
611	770	579	185	142	8160	8
612	771	185	580	147	4080	4
613	772	578	579	132	3060	3
614	773	581	185	103	0	0
615	774	578	582	286	8160	8
616	775	583	584	70	0	0
617	776	583	585	110	0	0
618	777	388	586	236	3825	12
619	778	586	587	13	0	0
620	782	587	584	85	102	2
621	783	588	568	53	0	0
622	784	15	588	33	0	0
623	785	589	588	94	204	1
624	786	13	589	128	1326	5
625	787	562	105	162	3783	10
626	788	105	589	64	204	1
627	789	590	197	140	0	0
628	790	591	196	141	0	0
629	791	197	592	103	0	0
630	792	593	594	90	0	0
631	793	196	595	99	0	0
632	794	592	596	110	0	0
633	795	595	596	101	0	0
634	796	590	594	7	0	0
635	797	396	436	86	2040	4
636	798	581	549	103	2040	4
637	799	590	581	226	510	1
638	800	436	597	104	153	3
639	801	597	591	180	0	0
640	802	594	591	6	0	0
641	803	398	192	83	0	0
642	804	192	199	150	204	1
643	805	199	596	148	102	2
644	806	195	598	115	153	3
645	807	597	195	69	408	8
646	808	599	600	73	102	2
647	809	598	198	40	0	0
648	810	592	579	232	3366	15
649	811	193	598	109	204	4
650	812	198	600	75	0	0
651	813	600	595	74	51	1
652	814	394	193	88	1122	4
653	815	601	205	100	0	0
654	816	205	201	104	510	1
655	817	382	601	81	0	0
656	818	601	200	109	1020	2
657	819	602	601	105	510	1
658	820	200	603	92	714	2
659	821	202	295	54	0	0
660	822	398	602	88	0	0
661	823	602	204	116	1224	3
662	824	204	202	135	0	0
663	825	295	476	115	1020	2
664	826	2	604	162	2040	4
665	827	2	202	100	4059	10
666	831	3	605	91	204	4
667	834	386	469	264	3774	7
668	840	604	467	123	2040	4
669	841	206	604	250	51	1
670	842	395	206	79	1224	3
671	847	607	608	15	0	0
672	848	609	607	64	0	0
673	849	211	610	84	0	0
674	850	610	609	79	1020	2
675	851	392	609	197	1071	3
676	852	609	216	191	3060	6
677	853	611	612	49	4080	8
678	854	610	611	115	1020	2
679	855	384	610	160	2550	5
680	856	494	208	75	3060	4
681	857	208	611	83	0	0
682	858	393	212	78	0	0
683	859	608	120	8	0	0
684	860	122	607	14	0	0
685	861	212	122	140	2040	4
686	862	608	472	165	5100	6
687	863	33	4	131	3060	6
688	864	4	8	129	3060	6
689	865	613	614	192	3264	7
690	866	615	613	70	0	0
691	868	470	615	127	3938	9
692	869	616	127	142	153	3
693	870	127	617	108	102	2
694	871	391	616	85	2040	4
695	872	219	618	26	0	0
696	873	585	618	49	0	0
697	874	464	459	29	0	0
698	875	618	218	23	0	0
699	876	219	464	67	0	0
700	877	459	619	106	4151	10
701	878	393	620	85	0	0
702	879	621	593	39	0	0
703	880	620	621	247	0	0
704	882	619	188	76	0	0
705	883	593	619	81	0	0
706	884	622	623	82	0	0
707	885	126	622	77	51	1
708	886	125	622	81	0	0
709	887	624	126	87	51	1
710	888	625	389	85	0	0
711	889	385	626	85	0	0
712	890	462	458	27	0	0
713	891	627	620	72	4080	4
714	892	627	392	85	0	0
715	893	390	628	85	0	0
716	894	626	625	44	51	1
717	895	458	626	62	51	1
718	896	616	462	93	102	2
719	897	625	624	74	0	0
720	898	627	628	18	0	0
721	899	628	624	3	0	0
722	900	463	461	27	0	0
723	901	623	621	63	0	0
724	902	461	623	93	0	0
725	903	460	593	140	0	0
726	904	220	617	29	0	0
727	905	629	584	70	0	0
728	906	630	223	88	561	2
729	907	631	632	129	1071	6
730	908	220	463	80	0	0
731	909	632	630	189	433	4
732	910	584	617	73	0	0
733	911	223	629	102	178	2
734	913	633	587	75	0	0
735	915	633	586	63	0	0
736	916	387	222	76	51	1
737	918	634	635	79	306	3
738	919	635	630	82	51	1
739	920	636	635	166	153	3
740	921	637	636	155	357	4
741	922	636	632	76	102	2
742	923	638	636	77	0	0
743	924	639	638	179	1530	6
744	925	638	634	143	561	2
745	926	226	640	258	4029	19
746	927	555	226	214	3876	13
747	928	640	583	110	510	1
748	929	640	641	34	1020	2
749	930	606	468	263	6120	6
750	931	233	79	35	0	0
751	932	117	233	279	4508	17
752	933	453	495	8	0	0
753	934	495	615	86	2040	4
754	935	455	497	6	0	0
755	936	110	238	153	1224	3
756	937	238	236	95	0	0
757	938	642	643	70	1530	3
758	939	56	642	144	4080	8
759	940	642	54	51	0	0
760	941	644	645	16	0	0
761	942	239	646	62	0	0
762	943	537	647	440	459	9
763	944	239	644	8	0	0
764	945	648	649	164	3862	15
765	946	646	644	64	0	0
766	947	650	651	269	2550	5
767	948	650	652	61	0	0
768	949	647	29	10	0	0
769	951	653	650	13	0	0
770	952	652	654	64	2550	5
771	953	655	539	252	357	7
772	954	537	539	21	0	0
773	955	646	653	53	0	0
774	957	653	648	13	0	0
775	958	514	655	181	2040	2
776	959	116	655	82	357	4
777	960	528	116	118	153	3
778	961	512	240	53	2091	3
779	962	525	530	192	1275	7
780	963	528	530	15	0	0
781	964	655	240	91	51	1
782	965	656	657	38	0	0
783	966	645	656	37	1020	2
784	967	496	242	144	2244	5
785	968	658	656	39	510	1
786	969	657	647	16	0	0
787	970	645	657	8	0	0
788	971	535	658	117	510	1
789	972	242	535	180	510	1
790	973	294	292	81	0	0
791	974	536	294	80	0	0
792	975	292	658	288	3859	27
793	976	298	116	70	0	0
794	977	298	538	184	204	4
795	978	659	109	250	0	0
796	980	46	659	70	510	1
797	982	660	661	79	0	0
798	983	662	663	68	51	1
799	984	664	665	68	51	1
800	985	661	666	45	561	2
801	986	508	660	220	357	7
802	987	664	662	82	255	2
803	988	666	664	20	0	0
804	989	667	668	190	153	3
805	990	662	667	65	0	0
806	991	668	544	94	51	1
807	992	669	670	122	4080	8
808	995	671	667	74	561	2
809	996	670	49	151	3502	12
810	997	49	672	99	1020	2
811	998	673	669	360	3641	24
812	999	672	302	113	0	0
813	1000	266	673	144	2193	7
814	1002	674	675	40	0	0
815	1004	302	676	91	0	0
816	1005	676	671	47	0	0
817	1006	677	671	25	0	0
818	1007	302	677	91	0	0
819	1008	678	672	255	7140	9
820	1009	672	543	291	8466	17
821	1010	516	678	187	3596	12
822	1011	679	680	79	0	0
823	1012	681	666	92	510	1
824	1013	680	661	92	0	0
825	1014	680	681	45	0	0
826	1015	682	542	74	0	0
827	1016	676	677	38	0	0
828	1017	513	679	210	153	3
829	1018	677	682	205	1020	8
830	1019	681	676	111	51	1
831	1020	660	683	111	0	0
832	1021	304	679	88	51	1
833	1022	679	660	90	51	1
834	1023	678	304	114	0	0
835	1024	113	684	41	51	1
836	1025	685	674	255	10398	15
837	1027	684	686	107	51	1
838	1028	306	683	47	0	0
839	1029	686	306	36	102	2
840	1030	683	685	75	0	0
841	1031	668	675	206	51	1
842	1032	682	668	94	3060	4
843	1034	687	489	70	4080	8
844	1035	478	688	109	2550	5
845	1036	689	690	95	2550	5
846	1037	691	688	4	0	0
847	1038	669	687	89	0	0
848	1039	690	669	107	1020	2
849	1040	691	689	85	0	0
850	1041	692	693	35	0	0
851	1042	687	694	97	0	0
852	1043	694	693	145	1020	2
853	1044	540	693	34	0	0
854	1046	695	696	86	1020	2
855	1047	50	695	84	1224	3
856	1048	696	697	25	2550	5
857	1049	697	694	25	0	0
858	1050	692	541	35	0	0
859	1051	695	692	118	1020	2
860	1052	265	698	151	1734	4
861	1053	698	690	338	2601	18
862	1055	699	700	47	3060	6
863	1057	690	699	57	0	0
864	1058	701	41	229	11985	29
865	1060	702	689	336	2142	21
866	1061	689	701	56	1020	2
867	1062	261	702	140	2652	7
868	1063	482	691	177	4020	12
869	1064	271	482	285	3401	21
870	1065	688	310	75	1020	2
871	1066	310	312	77	2550	5
872	1067	312	51	142	2244	5
873	1068	522	316	181	4182	10
874	1069	703	318	25	0	0
875	1070	316	703	26	0	0
876	1071	318	510	202	3700	10
877	1072	521	704	211	3575	9
878	1073	704	511	225	3447	14
879	1074	704	52	60	510	1
880	1075	703	319	79	510	1
881	1076	319	704	68	0	0
882	1077	315	77	11	0	0
883	1078	520	315	179	4182	10
884	1079	77	317	40	0	0
885	1080	317	509	201	4080	8
886	1081	92	705	74	1020	2
887	1082	92	90	6	0	0
888	1083	519	321	60	0	0
889	1084	321	90	70	2550	5
890	1085	507	87	219	7210	15
891	1086	706	707	72	0	0
892	1087	506	706	74	510	1
893	1088	707	705	74	2040	4
894	1089	698	673	65	561	2
895	1090	702	698	65	51	1
896	1091	708	709	195	4692	9
897	1092	55	708	13	0	0
898	1093	522	323	82	4572	12
899	1094	323	709	75	5652	22
900	1095	710	711	60	1224	3
901	1096	711	172	93	2040	4
902	1097	337	492	72	204	1
903	1098	492	42	156	3596	11
904	1099	712	710	96	2805	7
905	1100	712	167	25	0	0
906	1101	136	329	258	2040	4
907	1102	329	167	77	0	0
908	1103	711	337	23	0	0
909	1104	333	713	112	2040	4
910	1105	714	715	44	510	1
911	1106	371	714	151	1530	3
912	1107	714	333	111	1020	2
913	1108	334	716	112	918	3
914	1109	715	334	19	0	0
915	1110	716	136	77	510	1
916	1111	717	331	99	3909	14
917	1112	717	718	67	510	1
918	1113	716	713	39	0	0
919	1114	713	717	40	1020	2
920	1115	719	167	149	510	1
921	1116	331	719	44	0	0
922	1117	712	336	76	0	0
923	1119	710	335	98	765	3
924	1120	720	560	166	1479	8
925	1121	375	720	265	1071	12
926	1122	721	340	82	2091	5
927	1123	340	720	53	0	0
928	1124	567	721	126	1224	6
929	1125	339	721	77	204	1
930	1126	722	339	74	714	2
931	1127	723	71	26	204	1
932	1128	71	367	62	510	1
933	1129	449	724	23	1530	3
934	1130	724	723	35	1020	2
935	1131	725	726	52	1020	1
936	1132	353	725	188	3666	9
937	1133	726	727	27	3060	3
938	1134	723	348	75	408	2
939	1135	348	728	92	4182	10
940	1136	728	725	69	918	3
941	1138	373	728	178	2244	5
942	1139	729	144	94	1530	3
943	1140	370	729	67	1224	3
944	1141	729	730	112	2040	4
